wednes_date	00	10	20	30	40	50	60	70	80	Total
2020-08-12	0.0026136957658128594	0.0	0.0	0.013068478829064296	0.015682174594877155	0.11761630946157868	0.352848928384736	0.9461578672242552	3.1547307893361216	4.6027182435964455
2020-08-19	0.002492895248541656	0.0	0.0	0.012464476242708283	0.014957371491249939	0.11716607668145783	0.3390337538016653	0.9049209752206213	3.0114174602383206	4.402453008924565
2020-08-26	0.0023693313746860636	0.0	0.0	0.011846656873430318	0.014215988248116382	0.11135857461024498	0.32696772970667676	0.8600672890110411	2.8668909633701367	4.1937165331943325
2020-09-02	0.002238989767816761	0.0	0.0	0.011194948839083806	0.013433938606900566	0.10523251908738777	0.3112195777265298	0.8149922754853011	2.733806506504265	3.992118756017285
2020-09-09	0.002104244260673779	0.0	0.0	0.010521221303368895	0.012625465564042673	0.10100372451234138	0.29880268501567664	0.7659449108852556	2.598741661932117	3.789743913473476
2020-09-16	0.0019829859802891195	0.0	0.0	0.009914929901445598	0.011897915881734717	0.09518332705387773	0.2815840092010549	0.7277558547661068	2.4727835174205315	3.6011025402050407
2020-09-23	0.0018992991586104728	0.0	0.0	0.009496495793052364	0.011395794951662836	0.09116635961330269	0.26970048052268714	0.7008413895272644	2.3893183415319745	3.4738181610985546
2020-09-30	0.0017821499857428003	0.0	0.0	0.008910749928714	0.0106928999144568	0.0855431993156544	0.25484744796122044	0.6629597946963216	2.254419731964642	3.2791559737667524
2020-10-07	0.0015416634548678023	0.0	0.0	0.007708317274339012	0.009249980729206814	0.07554150928852231	0.22354120095583133	0.5796654590302937	1.9687042318661834	2.865952362599244
2020-10-14	0.0011856207910461917	0.0	0.0	0.005928103955230959	0.007113724746277151	0.058095418761263395	0.17191501470169782	0.45646400455278385	1.5614625818078347	2.2621644693161342
2020-10-21	0.0008063475680557347	0.0	0.0	0.004838085408334409	0.004838085408334409	0.04112372597084247	0.12014578764030447	0.331408850470907	1.152270674751645	1.6554315572184235
2020-10-28	0.0005561054820878424	0.0	0.0	0.003892738374614897	0.003892738374614897	0.030585801514831333	0.09231351002658184	0.26693063140216433	0.9253595221941697	1.323531047369065
2020-11-04	0.0004328798195756912	0.0	0.0	0.0030301587370298384	0.0030301587370298384	0.026838548813692856	0.08657596391513825	0.2605936513845661	0.8917324283259238	1.2722337897329563
2020-11-11	0.0003695505157077447	0.0	0.0	0.0025868536099542126	0.003325954641369702	0.025129435068126635	0.08130111345570383	0.2701414269823614	0.9357019057720095	1.318556240045233
2020-11-18	0.00033254630707325996	0.0	0.0	0.0023278241495128197	0.0036580093778058593	0.023278241495128197	0.08313657676831498	0.28765255561836983	0.9946460044561204	1.3950317581723253
2020-11-25	0.00030591424000195783	0.0	0.0	0.002141399680013705	0.003670970880023494	0.023861310720152712	0.08871512960056778	0.3040787545619461	1.0508154144067252	1.473588894089431
2020-12-02	0.0002823566616407181	0.0	0.0	0.0019764966314850265	0.003952993262970053	0.023153246254538882	0.09204827169487409	0.311439397789712	1.0980850571207526	1.5309378194159735
2020-12-09	0.000260304139356424	0.0	0.0	0.0018221289754949683	0.004425170369059209	0.02472889323886028	0.09475070672573836	0.3147077044819167	1.1286787482494547	1.5693736561798808
2020-12-16	0.00024188418101644572	0.0	0.0	0.0016931892671151198	0.0043539152582960225	0.0253978390067268	0.09506048313946316	0.32098030820882345	1.1658817524992684	1.6136093715607094
2020-12-23	0.0004572808253004335	0.0	0.00022864041265021674	0.0016004828885515172	0.004344167840354118	0.026065007042124708	0.09762945620164255	0.33244315999341517	1.1978471218744855	1.6606153170785243
2020-12-30	0.00043407958849255013	0.0	0.0006511193827388251	0.0017363183539702005	0.004557835679171777	0.025827735515306732	0.10048942473602535	0.33901615861268164	1.2225851609892673	1.6952978328576545
2021-01-06	0.0004142931123770067	0.0	0.0006214396685655101	0.0016571724495080269	0.004350077679958571	0.026929052304505437	0.10025893319523564	0.3388917659243915	1.231693423096841	1.7048161574313827
2021-01-13	0.0004016806317632976	0.0	0.0006025209476449465	0.0016067225270531905	0.004217646633514625	0.027916803907549186	0.1008218385725877	0.34122769668292136	1.2514360082585538	1.728230918161588
2021-01-20	0.00039109553681773387	0.0	0.0005866433052266008	0.0017599299156798023	0.004693146441812806	0.02854997418769457	0.10109819626738419	0.34259969025233483	1.267931730363093	1.7476104062700435
2021-01-27	0.00038249108795765054	0.0	0.0005737366319364758	0.0017212098958094275	0.005163629687428283	0.02887807714080262	0.10327259374856565	0.34558069796973734	1.2698704120194	1.7554428481816375
2021-02-03	0.0003752753582941483	0.0	0.0005629130374412225	0.0016887391123236676	0.0052538550161180765	0.02889620258864942	0.10413891192662615	0.344127503555734	1.2682430733550742	1.753286473950261
2021-02-10	0.0003698183821925053	0.0	0.0005547275732887579	0.0016641827198662735	0.005547275732887579	0.029215652193207917	0.1050284205426715	0.34337636786574116	1.2657034130538491	1.7514598580637049
2021-02-17	0.0003651134133540231	0.0	0.0005476701200310347	0.001643010360093104	0.005659257906987358	0.028843959654967822	0.10533521975263566	0.34211126831271965	1.2603715028980877	1.7448770024188764
2021-02-24	0.00036036815210418967	0.0	0.0005405522281562845	0.0016216566844688533	0.005765890433667035	0.028649268092283076	0.10486713226231918	0.3407280878145113	1.2510180400296944	1.7335509956972044
2021-03-03	0.000355515105836847	0.0	0.0005332726587552705	0.0015998179762658116	0.005688241693389552	0.028796723572784608	0.10487695622186986	0.33916141096835206	1.2403922042647593	1.7214041424620132
2021-03-10	0.00035004996963316516	0.0	0.0005250749544497477	0.001575224863349243	0.005600799514130643	0.028879122494736124	0.10483996590513296	0.33797324568082093	1.2283253434427763	1.708068826825029
2021-03-17	0.0003437406545509544	0.0	0.0005156109818264316	0.0015468329454792946	0.005671720800090747	0.02870234465500469	0.1046690293107656	0.33445965687807866	1.2120295479466652	1.6879384841724616
2021-03-24	0.0003364924364912588	0.0001682462182456294	0.0005047386547368882	0.0015142159642106644	0.005552125202105769	0.028601857101756997	0.10380791665755332	0.3299308339796792	1.1920244562702842	1.662440882485064
2021-03-31	0.000329678843354746	0.000164839421677373	0.000494518265032119	0.0014835547950963568	0.005439700915353308	0.0286820593718629	0.10351915681339023	0.3258875366561664	1.1744808794512827	1.640481924533216
2021-04-07	0.0003221742898473216	0.0001610871449236608	0.0004832614347709824	0.0014497843043129472	0.005315875782480806	0.028512424651487962	0.10245142417144827	0.32233537699224524	1.1522563476389458	1.613287756410463
2021-04-14	0.0003150310778158265	0.00015751553890791325	0.00047254661672373974	0.0014176398501712193	0.0051980127839611374	0.028352797003424392	0.10128249151778823	0.31660623320490566	1.1309615693588173	1.5847638369525154
2021-04-21	0.00030798845043310876	0.00015399422521655438	0.0004619826756496631	0.0013859480269489894	0.005235803657362849	0.027872954764196343	0.10040423484119346	0.31183830606352264	1.1099903753609242	1.5576515880654478
2021-04-28	0.00030246112618375725	0.00015123056309187863	0.00045369168927563585	0.0013610750678269075	0.00544430027130763	0.02858257642436506	0.09950971051445613	0.3091152709597999	1.095060507348293	1.5399808239646
2021-05-05	0.0002978220275127989	0.00014891101375639945	0.0004467330412691984	0.001340199123807595	0.00536079649523038	0.028144181599959493	0.09962146820303122	0.30541648921437525	1.0816896039264856	1.5224662046454278
2021-05-12	0.00029438649119269215	0.00014719324559634607	0.0004415797367890382	0.0013247392103671147	0.005446150087064805	0.02884987613688383	0.09920824753193724	0.3029236994372802	1.0706836684678214	1.5093195403449327
2021-05-19	0.0002912382430761748	0.0001456191215380874	0.0004368573646142622	0.0013105720938427867	0.005387907496909234	0.02883258606454131	0.09829290703820899	0.3009947242192267	1.0622914916203476	1.4979839032623052
2021-05-26	0.0002890883598571904	0.0001445441799285952	0.00043363253978578555	0.0014454417992859519	0.005492678837286617	0.02876429180579044	0.09814549817151613	0.2996400849919778	1.0553170576586735	1.4896723183441019
2021-06-02	0.00028762700529952757	0.00014381350264976379	0.0004314405079492914	0.001438135026497638	0.005464913100691024	0.02890651403260252	0.09822462230978868	0.29927589901415846	1.051420517872423	1.4855934823720598
2021-06-09	0.00028667423486646715	0.00014333711743323357	0.0004300113522997007	0.0014333711743323358	0.005446810462462876	0.029240771956379648	0.09818592544176499	0.2991445640831585	1.0485110140241036	1.4828224798468013
2021-06-16	0.0002861672475861793	0.00014308362379308965	0.00042925087137926887	0.0014308362379308963	0.005437177704137406	0.029332142877583376	0.09887078404102494	0.2989016901037642	1.0470859589178299	1.4819170916250293
2021-06-23	0.0002858629344401946	0.0001429314672200973	0.0004287944016602919	0.001429314672200973	0.005574327221583795	0.02944388224734005	0.09905150678352742	0.2988696979572235	1.0461154085838922	1.4813417262690884
2021-06-30	0.00028544433692707753	0.00014272216846353877	0.0004281665053906163	0.0014272216846353877	0.005566164570078012	0.029400766703488988	0.09890646274523236	0.29857477642572305	1.0448689953215673	1.4796007204615063
2021-07-07	0.00028461283404652564	0.00014230641702326282	0.0004269192510697885	0.0014230641702326283	0.005692256680930513	0.02931512190679214	0.09861834699712113	0.2978473308296891	1.0419675854443304	1.4757175445312356
2021-07-14	0.00028308563340410475	0.00014154281670205238	0.00042462845010615707	0.0014154281670205238	0.005661712668082095	0.029157820240622787	0.09823071479122435	0.2962491153573956	1.0365180467091295	1.4680820948336872
2021-07-21	0.000281115240381642	0.000140557620190821	0.0004216728605724631	0.0015461338220990315	0.005622304807632841	0.029095427379499952	0.09782810365281144	0.2943276566795793	1.0293034526573823	1.45856642472015
2021-07-28	0.00027905795615162335	0.00013952897807581168	0.0004185869342274351	0.0015348187588339285	0.0055811591230324675	0.029022027439768828	0.09725169771884073	0.29245273804690125	1.0227474092956996	1.4494270242515317
2021-08-04	0.0002761237199939805	0.00013806185999699024	0.0004141855799909708	0.0015186804599668928	0.005522474399879611	0.028854928739370962	0.0963671782778992	0.2893776585536916	1.0121314956379355	1.4346007872287256
2021-08-11	0.00027083866546955974	0.00013541933273477987	0.00040625799820433964	0.0014896126600825786	0.0054167733093911955	0.028438059874303777	0.09465811358161114	0.2841097600775682	0.9941133216060192	1.4090381571053847
2021-08-18	0.00026441141358307874	0.00013220570679153937	0.0003966171203746181	0.0015864684814984723	0.005288228271661574	0.027895404133014806	0.09254399475407755	0.2785574242097735	0.9722407677449805	1.3789055218357555
2021-08-25	0.00025830515654584016	0.00012915257827292008	0.0003874577348187602	0.0015498309392750409	0.005295255709189723	0.027767804328677814	0.09131087283895448	0.273157703047226	0.9526294173410584	1.352485799674019
2021-09-01	0.00025219536061414616	0.00012609768030707308	0.00037829304092121924	0.0016392698439919497	0.005422200253204142	0.027363196626634854	0.08990764605894311	0.2687141567343727	0.9332489319526478	1.327051987551637
2021-09-08	0.0002465559219650507	0.00012327796098252536	0.0003698338829475761	0.0016026134927728294	0.005424230283231115	0.027490985299103154	0.08912996579036582	0.26332172465867415	0.9162018060221284	1.3039109933121706
2021-09-15	0.00024275144194356514	0.00012137572097178257	0.0003641271629153477	0.0016992600936049562	0.005461907443730216	0.027309537218651078	0.0884829005884295	0.2602295457635019	0.9047346241236672	1.2886460295574156
2021-09-22	0.00024003610142965502	0.00012001805071482751	0.00048007220285931003	0.0016802527100075852	0.005400812282167238	0.02784418776583998	0.08833328532611305	0.2576787548847347	0.89749498324548	1.2792724025693465
2021-09-29	0.00023785851224257764	0.00011892925612128882	0.0004757170244851553	0.0017839388418193322	0.005351816525457996	0.028186233700745446	0.08848336655423888	0.25641147619749866	0.8906611990923319	1.2717105357049412
2021-10-06	0.00023607288041964315	0.00011803644020982158	0.0004721457608392863	0.0017705466031473235	0.005311639809441971	0.028092672769937533	0.08805518439652689	0.25531282017384405	0.8862175930953404	1.2655867119297068
2021-10-13	0.00023430178069353325	0.00011715089034676662	0.0004686035613870665	0.0017572633552014995	0.0052717900656044986	0.028116213683223992	0.08774601686972822	0.25410028116213684	0.8819119025304591	1.2597235238987816
2021-10-20	0.0002319416063811775	0.00011597080319058875	0.000463883212762355	0.001739562047858831	0.005218686143576493	0.027832992765741298	0.08778989801527567	0.2520045553331493	0.8752316516793732	1.250629141607309
2021-10-27	0.0002288905674197166	0.0001144452837098583	0.0004577811348394332	0.0017166792556478746	0.005264483050653483	0.027695758657785712	0.08709286090320219	0.24960516377120098	0.866694133534757	1.2388701961592163
