geoRegion,datum,entries,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_vacc_info,timeframe_28d,timeframe_14d,sumTotal,offset_vacc_info,sumTotal_vacc_info,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff
CH,202009,52,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,52,22588,0,1,100,8670300,0.6,0.6,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-09,NA,NA,NA,NA
CH,202010,111,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,163,22588,0,1,100,8670300,1.28,1.88,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-10,59,0.68,113.5,0
CH,202011,351,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,514,22588,0,1,100,8670300,4.05,5.93,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-11,240,2.77,216.2,0
CH,202012,839,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1353,22588,0,1,100,8670300,9.68,15.6,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-12,488,5.63,139,0
CH,202013,1174,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2527,22588,0,1,100,8670300,13.54,29.15,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-13,335,3.86,39.9,0
CH,202014,673,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3200,22588,0,1,100,8670300,7.76,36.91,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-14,-501,-5.78,-42.7,0
CH,202015,378,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3578,22588,0,1,100,8670300,4.36,41.27,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-15,-295,-3.4,-43.8,0
CH,202016,224,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3802,22588,0,1,100,8670300,2.58,43.85,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-16,-154,-1.78,-40.7,0
CH,202017,107,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3909,22588,0,1,100,8670300,1.23,45.08,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-17,-117,-1.35,-52.2,0
CH,202018,66,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3975,22588,0,1,100,8670300,0.76,45.85,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-18,-41,-0.47,-38.3,0
CH,202019,31,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4006,22588,0,1,100,8670300,0.36,46.2,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-19,-35,-0.4,-53,0
CH,202020,25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4031,22588,0,1,100,8670300,0.29,46.49,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-20,-6,-0.07,-19.4,0
CH,202021,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4046,22588,0,1,100,8670300,0.17,46.67,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-21,-10,-0.12,-40,0
CH,202022,19,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4065,22588,0,1,100,8670300,0.22,46.88,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-22,4,0.05,26.7,0
CH,202023,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4070,22588,0,1,100,8670300,0.06,46.94,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-23,-14,-0.16,-73.7,0
CH,202024,7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4077,22588,0,1,100,8670300,0.08,47.02,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-24,2,0.02,40,0
CH,202025,17,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4094,22588,0,1,100,8670300,0.2,47.22,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-25,10,0.12,142.9,0
CH,202026,17,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4111,22588,0,1,100,8670300,0.2,47.41,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-26,0,0,0,0
CH,202027,38,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4149,22588,0,1,100,8670300,0.44,47.85,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-27,21,0.24,123.5,0
CH,202028,55,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4204,22588,0,1,100,8670300,0.63,48.49,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-28,17,0.19,44.7,0
CH,202029,36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4240,22588,0,1,100,8670300,0.42,48.9,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-29,-19,-0.21,-34.5,0
CH,202030,59,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4299,22588,0,1,100,8670300,0.68,49.58,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-30,23,0.26,63.9,0
CH,202031,62,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4361,22588,0,1,100,8670300,0.72,50.3,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-31,3,0.04,5.1,0
CH,202032,49,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4410,22588,0,1,100,8670300,0.57,50.86,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-32,-13,-0.15,-21,0
CH,202033,53,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4463,22588,0,1,100,8670300,0.61,51.47,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-33,4,0.04,8.2,0
CH,202034,51,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4514,22588,0,1,100,8670300,0.59,52.06,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-34,-2,-0.02,-3.8,0
CH,202035,44,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4558,22588,0,1,100,8670300,0.51,52.57,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-35,-7,-0.08,-13.7,0
CH,202036,75,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4633,22588,0,1,100,8670300,0.87,53.44,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-36,31,0.36,70.5,0
CH,202037,100,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4733,22588,0,1,100,8670300,1.15,54.59,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-37,25,0.28,33.3,0
CH,202038,107,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4840,22588,0,1,100,8670300,1.23,55.82,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-38,7,0.08,7,0
CH,202039,114,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4954,22588,0,1,100,8670300,1.31,57.14,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-39,7,0.08,6.5,0
CH,202040,164,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5118,22588,0,1,100,8670300,1.89,59.03,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-40,50,0.58,43.9,0
CH,202041,286,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5404,22588,0,1,100,8670300,3.3,62.33,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-41,122,1.41,74.4,0
CH,202042,649,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6053,22588,0,1,100,8670300,7.49,69.81,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-42,363,4.19,126.9,0
CH,202043,1217,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7270,22588,0,1,100,8670300,14.04,83.85,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-43,568,6.55,87.5,0
CH,202044,1632,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8902,22588,0,1,100,8670300,18.82,102.67,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-44,415,4.78,34.1,0
CH,202045,1688,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10590,22588,0,1,100,8670300,19.47,122.14,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-45,56,0.65,3.4,0
CH,202046,1536,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12126,22588,0,1,100,8670300,17.72,139.86,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-46,-152,-1.75,-9,0
CH,202047,1322,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,13448,22588,0,1,100,8670300,15.25,155.1,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-47,-214,-2.47,-13.9,0
CH,202048,1204,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,14652,22588,0,1,100,8670300,13.89,168.99,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-48,-118,-1.36,-8.9,0
CH,202049,1159,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,15811,22588,0,1,100,8670300,13.37,182.36,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-49,-45,-0.52,-3.7,0
CH,202050,1216,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,17027,22588,0,1,100,8670300,14.02,196.38,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-50,57,0.65,4.9,0
CH,202051,1143,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,18170,22588,0,1,100,8670300,13.18,209.57,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-51,-73,-0.84,-6,0
CH,202052,1096,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,19266,22588,0,1,100,8670300,12.64,222.21,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-52,-47,-0.54,-4.1,0
CH,202053,1137,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,20403,22588,0,1,100,8670300,13.11,235.32,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-53,41,0.47,3.7,0
CH,202101,956,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,21359,22588,0,1,100,8670300,11.03,246.35,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2021-01,-181,-2.08,-15.9,0
CH,202102,687,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,22046,22588,0,1,100,8670300,7.92,254.27,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2021-02,-269,-3.11,-28.1,0
CH,202103,542,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,22588,22588,0,1,100,8670300,6.25,260.52,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2021-03,-145,-1.67,-21.1,0
CH,202104,466,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,23054,22588,466,1,100,8670300,5.37,265.9,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2021-04,-76,-0.88,-14,0
CH,202105,423,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,23477,22588,889,1,100,8670300,4.88,270.77,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2021-05,-43,-0.49,-9.2,0
CH,202106,329,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,23806,22588,1218,1,100,8670300,3.79,274.57,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2021-06,-94,-1.09,-22.2,0
CH,202107,313,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,24119,22588,1531,1,100,8670300,3.61,278.18,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2021-07,-16,-0.18,-4.9,0
CH,202108,292,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,24411,22588,1823,1,100,8670300,3.37,281.55,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2021-08,-21,-0.24,-6.7,0
CH,202109,342,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,24753,22588,2165,1,100,8670300,3.94,285.49,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2021-09,50,0.57,17.1,0
CH,202110,358,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,25111,22588,2523,1,100,8670300,4.13,289.62,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2021-10,16,0.19,4.7,0
CH,202111,411,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,25522,22588,2934,1,100,8670300,4.74,294.36,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2021-11,53,0.61,14.8,0
CH,202112,467,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,25989,22588,3401,1,100,8670300,5.39,299.75,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2021-12,56,0.65,13.6,0
CH,202113,541,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,26530,22588,3942,1,100,8670300,6.24,305.99,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2021-13,74,0.85,15.8,0
CH,202114,510,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,27040,22588,4452,1,100,8670300,5.88,311.87,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2021-14,-31,-0.36,-5.7,0
CH,202115,490,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,27530,22588,4942,1,100,8670300,5.65,317.52,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2021-15,-20,-0.23,-3.9,0
CH,202116,487,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,28017,22588,5429,1,100,8670300,5.62,323.14,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2021-16,-3,-0.03,-0.6,0
CH,202117,461,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,28478,22588,5890,1,100,8670300,5.32,328.45,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2021-17,-26,-0.3,-5.3,0
CH,202118,336,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,28814,22588,6226,1,100,8670300,3.88,332.33,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2021-18,-125,-1.44,-27.1,0
CH,202119,237,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,29051,22588,6463,1,100,8670300,2.73,335.06,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2021-19,-99,-1.15,-29.5,0
CH,202120,251,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,29302,22588,6714,1,100,8670300,2.89,337.96,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2021-20,14,0.16,5.9,0
CH,202121,148,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,29450,22588,6862,1,100,8670300,1.71,339.67,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2021-21,-103,-1.18,-41,0
CH,202122,120,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,29570,22588,6982,1,100,8670300,1.38,341.05,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2021-22,-28,-0.33,-18.9,0
CH,202123,77,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,29647,22588,7059,1,100,8670300,0.89,341.94,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2021-23,-43,-0.49,-35.8,0
CH,202124,48,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,29695,22588,7107,1,100,8670300,0.55,342.49,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2021-24,-29,-0.34,-37.7,0
CH,202125,29,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,29724,22588,7136,1,100,8670300,0.33,342.83,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2021-25,-19,-0.22,-39.6,0
CH,202126,17,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,29741,22588,7153,1,100,8670300,0.2,343.02,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2021-26,-12,-0.13,-41.4,0
CH,202127,28,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,29769,22588,7181,1,100,8670300,0.32,343.34,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2021-27,11,0.12,64.7,0
CH,202128,62,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,29831,22588,7243,1,100,8670300,0.72,344.06,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2021-28,34,0.4,121.4,0
CH,202129,87,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,29918,22588,7330,1,100,8670300,1,345.06,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2021-29,25,0.28,40.3,0
CH,202130,121,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,30039,22588,7451,1,100,8670300,1.4,346.46,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2021-30,34,0.4,39.1,0
CH,202131,179,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,30218,22588,7630,1,100,8670300,2.06,348.52,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2021-31,58,0.66,47.9,0
CH,202132,375,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,30593,22588,8005,1,100,8670300,4.33,352.85,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2021-32,196,2.27,109.5,0
CH,202133,517,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,31110,22588,8522,1,100,8670300,5.96,358.81,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2021-33,142,1.63,37.9,0
CH,202134,472,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,31582,22588,8994,1,100,8670300,5.44,364.25,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2021-34,-45,-0.52,-8.7,0
CH,202135,405,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,31987,22588,9399,1,100,8670300,4.67,368.93,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2021-35,-67,-0.77,-14.2,0
CH,202136,348,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,32335,22588,9747,1,100,8670300,4.01,372.94,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2021-36,-57,-0.66,-14.1,0
CH,202137,300,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,32635,22588,10047,1,100,8670300,3.46,376.4,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2021-37,-48,-0.55,-13.8,0
CH,202138,238,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,32873,22588,10285,1,100,8670300,2.75,379.14,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2021-38,-62,-0.71,-20.7,0
CH,202139,157,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,33030,22588,10442,1,100,8670300,1.81,380.96,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2021-39,-81,-0.94,-34,0
CH,202140,154,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,33184,22588,10596,1,100,8670300,1.78,382.73,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2021-40,-3,-0.03,-1.9,0
CH,202141,139,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33323,22588,10735,1,100,8670300,1.6,384.34,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2021-41,-15,-0.18,-9.7,0
CH,202142,155,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33478,22588,10890,1,100,8670300,1.79,386.12,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2021-42,16,0.19,11.5,0
CH,202143,185,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33663,22588,0,1,100,8670300,2.13,388.26,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2021-43,30,0.34,19.4,0
CHFL,202009,52,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,52,22732,0,1,100,8709355,0.6,0.6,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-09,NA,NA,NA,NA
CHFL,202010,112,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,164,22732,0,1,100,8709355,1.29,1.88,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-10,60,0.69,115.4,0
CHFL,202011,351,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,515,22732,0,1,100,8709355,4.03,5.91,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-11,239,2.74,213.4,0
CHFL,202012,839,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1354,22732,0,1,100,8709355,9.63,15.55,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-12,488,5.6,139,0
CHFL,202013,1177,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2531,22732,0,1,100,8709355,13.51,29.06,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-13,338,3.88,40.3,0
CHFL,202014,677,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3208,22732,0,1,100,8709355,7.77,36.83,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-14,-500,-5.74,-42.5,0
CHFL,202015,379,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3587,22732,0,1,100,8709355,4.35,41.19,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-15,-298,-3.42,-44,0
CHFL,202016,224,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3811,22732,0,1,100,8709355,2.57,43.76,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-16,-155,-1.78,-40.9,0
CHFL,202017,107,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3918,22732,0,1,100,8709355,1.23,44.99,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-17,-117,-1.34,-52.2,0
CHFL,202018,66,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3984,22732,0,1,100,8709355,0.76,45.74,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-18,-41,-0.47,-38.3,0
CHFL,202019,31,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4015,22732,0,1,100,8709355,0.36,46.1,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-19,-35,-0.4,-53,0
CHFL,202020,25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4040,22732,0,1,100,8709355,0.29,46.39,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-20,-6,-0.07,-19.4,0
CHFL,202021,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4055,22732,0,1,100,8709355,0.17,46.56,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-21,-10,-0.12,-40,0
CHFL,202022,19,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4074,22732,0,1,100,8709355,0.22,46.78,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-22,4,0.05,26.7,0
CHFL,202023,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4079,22732,0,1,100,8709355,0.06,46.83,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-23,-14,-0.16,-73.7,0
CHFL,202024,7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4086,22732,0,1,100,8709355,0.08,46.92,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-24,2,0.02,40,0
CHFL,202025,17,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4103,22732,0,1,100,8709355,0.2,47.11,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-25,10,0.12,142.9,0
CHFL,202026,17,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4120,22732,0,1,100,8709355,0.2,47.31,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-26,0,0,0,0
CHFL,202027,38,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4158,22732,0,1,100,8709355,0.44,47.74,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-27,21,0.24,123.5,0
CHFL,202028,55,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4213,22732,0,1,100,8709355,0.63,48.37,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-28,17,0.19,44.7,0
CHFL,202029,36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4249,22732,0,1,100,8709355,0.41,48.79,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-29,-19,-0.22,-34.5,0
CHFL,202030,59,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4308,22732,0,1,100,8709355,0.68,49.46,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-30,23,0.27,63.9,0
CHFL,202031,62,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4370,22732,0,1,100,8709355,0.71,50.18,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-31,3,0.03,5.1,0
CHFL,202032,49,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4419,22732,0,1,100,8709355,0.56,50.74,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-32,-13,-0.15,-21,0
CHFL,202033,54,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4473,22732,0,1,100,8709355,0.62,51.36,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-33,5,0.06,10.2,0
CHFL,202034,51,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4524,22732,0,1,100,8709355,0.59,51.94,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-34,-3,-0.03,-5.6,0
CHFL,202035,44,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4568,22732,0,1,100,8709355,0.51,52.45,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-35,-7,-0.08,-13.7,0
CHFL,202036,75,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4643,22732,0,1,100,8709355,0.86,53.31,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-36,31,0.35,70.5,0
