sex,geoRegion,datum,entries,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_vacc_info,timeframe_28d,timeframe_14d,sumTotal,offset_vacc_info,sumTotal_vacc_info,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff
male,CH,202113,316,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,15186,13030,2156,0.584,58.4,4302599,7.34,352.95,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-13,60,1.39,23.4,3.5999999999999943
female,CH,202113,225,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,11342,9557,1785,0.416,41.6,4367701,5.15,259.68,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-13,14,0.32,6.6,-3.6000000000000014
unknown,CH,202113,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,2,1,1,0,0,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-13,0,NA,NA,0
male,CH,202114,299,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,15485,13030,2455,0.586,58.599999999999994,4302599,6.95,359.9,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-14,-17,-0.39,-5.4,0.19999999999999574
female,CH,202114,210,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,11552,9557,1995,0.412,41.199999999999996,4367701,4.81,264.49,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-14,-15,-0.34,-6.7,-0.4000000000000057
unknown,CH,202114,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,3,1,2,0.002,0.2,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-14,1,NA,NA,0.2
male,CH,202115,280,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,15765,13030,2735,0.571,57.099999999999994,4302599,6.51,366.41,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-15,-19,-0.44,-6.4,-1.5
female,CH,202115,210,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,11762,9557,2205,0.429,42.9,4367701,4.81,269.29,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-15,0,0,0,1.7000000000000028
unknown,CH,202115,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,3,1,2,0,0,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-15,-1,NA,-100,-0.2
male,CH,202116,281,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,16046,13030,3016,0.577,57.699999999999996,4302599,6.53,372.94,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-16,1,0.02,0.4,0.6000000000000014
female,CH,202116,206,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,11968,9557,2411,0.423,42.3,4367701,4.72,274.01,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-16,-4,-0.09,-1.9,-0.6000000000000014
unknown,CH,202116,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,3,1,2,0,0,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-16,0,NA,NA,0
male,CH,202117,255,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,16301,13030,3271,0.553,55.300000000000004,4302599,5.93,378.86,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-17,-26,-0.6,-9.3,-2.3999999999999915
female,CH,202117,206,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,12174,9557,2617,0.447,44.7,4367701,4.72,278.73,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-17,0,0,0,2.4000000000000057
unknown,CH,202117,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,3,1,2,0,0,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-17,0,NA,NA,0
male,CH,202118,186,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,16487,13030,3457,0.554,55.400000000000006,4302599,4.32,383.19,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-18,-69,-1.61,-27.1,0.10000000000000142
female,CH,202118,150,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,12324,9557,2767,0.446,44.6,4367701,3.43,282.16,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-18,-56,-1.29,-27.2,-0.10000000000000142
unknown,CH,202118,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,3,1,2,0,0,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-18,0,NA,NA,0
male,CH,202119,125,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,16612,13030,3582,0.527,52.7,4302599,2.91,386.09,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-19,-61,-1.41,-32.8,-2.700000000000003
female,CH,202119,112,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,12436,9557,2879,0.473,47.3,4367701,2.56,284.73,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-19,-38,-0.87,-25.3,2.6999999999999957
unknown,CH,202119,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,3,1,2,0,0,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-19,0,NA,NA,0
male,CH,202120,127,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,16739,13030,3709,0.506,50.6,4302599,2.95,389.04,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-20,2,0.04,1.6,-2.1000000000000014
female,CH,202120,124,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,12560,9557,3003,0.494,49.4,4367701,2.84,287.57,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-20,12,0.28,10.7,2.1000000000000014
unknown,CH,202120,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,3,1,2,0,0,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-20,0,NA,NA,0
male,CH,202121,84,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,16823,13030,3793,0.568,56.8,4302599,1.95,391,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-21,-43,-1,-33.9,6.199999999999996
female,CH,202121,64,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,12624,9557,3067,0.432,43.2,4367701,1.47,289.03,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-21,-60,-1.37,-48.4,-6.199999999999996
unknown,CH,202121,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,3,1,2,0,0,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-21,0,NA,NA,0
male,CH,202122,64,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,16887,13030,3857,0.533,53.300000000000004,4302599,1.49,392.48,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-22,-20,-0.46,-23.8,-3.499999999999993
female,CH,202122,56,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,12680,9557,3123,0.467,46.7,4367701,1.28,290.31,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-22,-8,-0.19,-12.5,3.5
unknown,CH,202122,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,3,1,2,0,0,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-22,0,NA,NA,0
male,CH,202123,48,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,16935,13030,3905,0.623,62.3,4302599,1.12,393.6,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-23,-16,-0.37,-25,8.999999999999993
female,CH,202123,29,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,12709,9557,3152,0.377,37.7,4367701,0.66,290.98,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-23,-27,-0.62,-48.2,-9
unknown,CH,202123,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,3,1,2,0,0,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-23,0,NA,NA,0
male,CH,202124,31,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,16966,13030,3936,0.646,64.60000000000001,4302599,0.72,394.32,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-24,-17,-0.4,-35.4,2.3000000000000114
female,CH,202124,17,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,12726,9557,3169,0.354,35.4,4367701,0.39,291.37,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-24,-12,-0.27,-41.4,-2.3000000000000043
unknown,CH,202124,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,3,1,2,0,0,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-24,0,NA,NA,0
male,CH,202125,18,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,16984,13030,3954,0.621,62.1,4302599,0.42,394.74,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-25,-13,-0.3,-41.9,-2.500000000000007
female,CH,202125,11,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,12737,9557,3180,0.379,37.9,4367701,0.25,291.62,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-25,-6,-0.14,-35.3,2.5
unknown,CH,202125,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3,1,2,0,0,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-25,0,NA,NA,0
male,CH,202126,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,16993,13030,3963,0.529,52.900000000000006,4302599,0.21,394.95,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-26,-9,-0.21,-50,-9.199999999999996
female,CH,202126,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,12745,9557,3188,0.471,47.099999999999994,4367701,0.18,291.8,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-26,-3,-0.07,-27.3,9.199999999999996
unknown,CH,202126,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3,1,2,0,0,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-26,0,NA,NA,0
male,CH,202127,16,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,17009,13030,3979,0.571,57.099999999999994,4302599,0.37,395.32,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-27,7,0.16,77.8,4.199999999999989
female,CH,202127,12,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,12757,9557,3200,0.429,42.9,4367701,0.27,292.08,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-27,4,0.09,50,-4.199999999999996
unknown,CH,202127,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3,1,2,0,0,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-27,0,NA,NA,0
male,CH,202128,30,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,17039,13030,4009,0.484,48.4,4302599,0.7,396.02,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-28,14,0.33,87.5,-8.699999999999996
female,CH,202128,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,12789,9557,3232,0.516,51.6,4367701,0.73,292.81,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-28,20,0.46,166.7,8.700000000000003
unknown,CH,202128,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3,1,2,0,0,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-28,0,NA,NA,0
male,CH,202129,51,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,17090,13030,4060,0.586,58.599999999999994,4302599,1.19,397.2,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-29,21,0.49,70,10.199999999999996
female,CH,202129,36,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,12825,9557,3268,0.414,41.4,4367701,0.82,293.63,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-29,4,0.09,12.5,-10.200000000000003
unknown,CH,202129,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3,1,2,0,0,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-29,0,NA,NA,0
male,CH,202130,65,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,17155,13030,4125,0.537,53.7,4302599,1.51,398.71,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-30,14,0.32,27.5,-4.8999999999999915
female,CH,202130,56,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,12881,9557,3324,0.463,46.300000000000004,4367701,1.28,294.91,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-30,20,0.46,55.6,4.900000000000006
unknown,CH,202130,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3,1,2,0,0,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-30,0,NA,NA,0
male,CH,202131,88,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,17243,13030,4213,0.492,49.2,4302599,2.05,400.76,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-31,23,0.54,35.4,-4.5
female,CH,202131,91,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,12972,9557,3415,0.508,50.8,4367701,2.08,297,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-31,35,0.8,62.5,4.499999999999993
unknown,CH,202131,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3,1,2,0,0,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-31,0,NA,NA,0
male,CH,202132,195,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,17438,13030,4408,0.52,52,4302599,4.53,405.29,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-32,107,2.48,121.6,2.799999999999997
female,CH,202132,180,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,13152,9557,3595,0.48,48,4367701,4.12,301.12,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-32,89,2.04,97.8,-2.799999999999997
unknown,CH,202132,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3,1,2,0,0,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-32,0,NA,NA,0
male,CH,202133,267,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,17705,13030,4675,0.516,51.6,4302599,6.21,411.5,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-33,72,1.68,36.9,-0.3999999999999986
female,CH,202133,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,13402,9557,3845,0.484,48.4,4367701,5.72,306.84,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-33,70,1.6,38.9,0.3999999999999986
unknown,CH,202133,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3,1,2,0,0,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-33,0,NA,NA,0
male,CH,202134,275,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,17980,13030,4950,0.583,58.3,4302599,6.39,417.89,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-34,8,0.18,3,6.699999999999996
female,CH,202134,197,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,13599,9557,4042,0.417,41.699999999999996,4367701,4.51,311.35,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-34,-53,-1.21,-21.2,-6.700000000000003
unknown,CH,202134,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3,1,2,0,0,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-34,0,NA,NA,0
male,CH,202135,216,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,18196,13030,5166,0.533,53.300000000000004,4302599,5.02,422.91,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-35,-59,-1.37,-21.5,-4.999999999999993
female,CH,202135,189,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,13788,9557,4231,0.467,46.7,4367701,4.33,315.68,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-35,-8,-0.18,-4.1,5.000000000000007
unknown,CH,202135,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3,1,2,0,0,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-35,0,NA,NA,0
male,CH,202136,192,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,18388,13030,5358,0.552,55.2,4302599,4.46,427.37,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-36,-24,-0.56,-11.1,1.8999999999999986
female,CH,202136,156,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,13944,9557,4387,0.448,44.800000000000004,4367701,3.57,319.25,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-36,-33,-0.76,-17.5,-1.8999999999999986
unknown,CH,202136,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3,1,2,0,0,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-36,0,NA,NA,0
male,CH,202137,162,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,18550,13030,5520,0.54,54,4302599,3.77,431.13,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-37,-30,-0.69,-15.6,-1.2000000000000028
female,CH,202137,138,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,14082,9557,4525,0.46,46,4367701,3.16,322.41,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-37,-18,-0.41,-11.5,1.1999999999999957
unknown,CH,202137,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3,1,2,0,0,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-37,0,NA,NA,0
male,CH,202138,133,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,18683,13030,5653,0.559,55.900000000000006,4302599,3.09,434.23,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-38,-29,-0.68,-17.9,1.9000000000000057
female,CH,202138,105,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,14187,9557,4630,0.441,44.1,4367701,2.4,324.82,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-38,-33,-0.76,-23.9,-1.8999999999999986
unknown,CH,202138,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3,1,2,0,0,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-38,0,NA,NA,0
male,CH,202139,79,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,18762,13030,5732,0.503,50.3,4302599,1.84,436.06,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2021-39,-54,-1.25,-40.6,-5.6000000000000085
