date,altersklasse_covid19,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,geoRegion,type,type_variant,vaccine,data_completeness,version
202108,80+,partially_vaccinated,13,77,98348,13.22,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-03_07-53-32
202108,80+,not_vaccinated,38,240,254110,14.95,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-03_07-53-32
202108,80+,unknown,264,1768,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-03_07-53-32
202108,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-03_07-53-32
202108,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-03_07-53-32
202108,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-03_07-53-32
202108,Unbekannt,unknown,0,3,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-03_07-53-32
202109,0 - 9,fully_vaccinated,0,0,23,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-03_07-53-32
202109,0 - 9,partially_vaccinated,0,0,14,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-03_07-53-32
202109,0 - 9,not_vaccinated,2,24,880550,0.23,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-03_07-53-32
202109,0 - 9,unknown,276,1903,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-03_07-53-32
202109,10 - 19,fully_vaccinated,0,0,1206,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-03_07-53-32
202109,10 - 19,partially_vaccinated,0,1,1189,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-03_07-53-32
202109,10 - 19,not_vaccinated,2,22,850980,0.24,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-03_07-53-32
202109,10 - 19,unknown,934,5965,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-03_07-53-32
202109,20 - 29,fully_vaccinated,0,0,8926,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-03_07-53-32
202109,20 - 29,partially_vaccinated,0,2,9141,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-03_07-53-32
