date,vaccine,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,mean7d,inzmean7d,prct,prctSumTotal,prct_mean7d,geoRegion,type,type_variant,data_completeness,version
2021-03-09,moderna,fully_vaccinated,0,0,170999,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-03-10,moderna,fully_vaccinated,0,0,180397,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-03-11,moderna,fully_vaccinated,0,0,190815,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-03-12,moderna,fully_vaccinated,0,0,199485,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-03-13,moderna,fully_vaccinated,0,0,201315,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-03-14,moderna,fully_vaccinated,0,0,201663,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-03-15,moderna,fully_vaccinated,0,0,208994,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-03-16,moderna,fully_vaccinated,0,0,217613,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-03-17,moderna,fully_vaccinated,0,0,226723,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-03-18,moderna,fully_vaccinated,0,0,235940,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-03-19,moderna,fully_vaccinated,0,0,243955,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-03-20,moderna,fully_vaccinated,0,0,245635,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-03-21,moderna,fully_vaccinated,0,0,245748,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-03-22,moderna,fully_vaccinated,0,0,252668,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-03-23,moderna,fully_vaccinated,0,0,260450,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-03-24,moderna,fully_vaccinated,0,0,267713,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-03-25,moderna,fully_vaccinated,0,0,275574,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-03-26,moderna,fully_vaccinated,0,0,281590,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-03-27,moderna,fully_vaccinated,0,0,282825,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-03-28,moderna,fully_vaccinated,0,0,283331,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-03-29,moderna,fully_vaccinated,0,0,288570,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-03-30,moderna,fully_vaccinated,0,0,293416,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-03-31,moderna,fully_vaccinated,0,0,299675,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-04-01,moderna,fully_vaccinated,0,0,307604,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-04-02,moderna,fully_vaccinated,0,0,309251,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-04-03,moderna,fully_vaccinated,0,0,310378,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-04-04,moderna,fully_vaccinated,0,0,310391,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-04-05,moderna,fully_vaccinated,0,0,310695,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-04-06,moderna,fully_vaccinated,0,0,317684,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-04-07,moderna,fully_vaccinated,0,0,324222,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-04-08,moderna,fully_vaccinated,0,0,331907,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-04-09,moderna,fully_vaccinated,0,0,338848,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-04-10,moderna,fully_vaccinated,0,0,341205,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-04-11,moderna,fully_vaccinated,0,0,341402,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-04-12,moderna,fully_vaccinated,0,0,345475,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-04-13,moderna,fully_vaccinated,0,0,350858,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-04-14,moderna,fully_vaccinated,0,0,356128,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-04-15,moderna,fully_vaccinated,0,0,362186,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-04-16,moderna,fully_vaccinated,0,0,367948,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-04-17,moderna,fully_vaccinated,0,0,369971,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-04-18,moderna,fully_vaccinated,0,0,369995,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-04-19,moderna,fully_vaccinated,0,0,374793,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-04-20,moderna,fully_vaccinated,0,0,383888,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-04-21,moderna,fully_vaccinated,0,0,394734,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-04-22,moderna,fully_vaccinated,0,0,410025,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-04-23,moderna,fully_vaccinated,0,0,422491,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-04-24,moderna,fully_vaccinated,0,0,427151,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-04-25,moderna,fully_vaccinated,0,0,427805,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-04-26,moderna,fully_vaccinated,0,0,441517,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-04-27,moderna,fully_vaccinated,0,0,459348,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-04-28,moderna,fully_vaccinated,0,0,474214,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-04-29,moderna,fully_vaccinated,0,0,489478,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-04-30,moderna,fully_vaccinated,0,0,497776,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-05-01,moderna,fully_vaccinated,0,0,499097,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-05-02,moderna,fully_vaccinated,0,0,499491,0,NA,0.14,0.03,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-05-03,moderna,fully_vaccinated,0,0,504571,0,NA,0.14,0.03,0,0,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-05-04,moderna,fully_vaccinated,0,0,516572,0,NA,0.14,0.03,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-05-05,moderna,fully_vaccinated,1,1,530900,0.19,NA,0.14,0.03,100,1.08,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-05-06,moderna,fully_vaccinated,0,1,549284,0,NA,0.14,0.03,NA,1.08,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-05-07,moderna,fully_vaccinated,0,1,567569,0,NA,0.14,0.02,NA,1.08,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-05-08,moderna,fully_vaccinated,0,1,574305,0,NA,0.14,0.02,NA,1.08,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-05-09,moderna,fully_vaccinated,0,1,576337,0,NA,0,0,NA,1.08,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-05-10,moderna,fully_vaccinated,0,1,591711,0,NA,0,0,0,1.06,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-05-11,moderna,fully_vaccinated,0,1,611462,0,NA,0,0,NA,1.06,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-05-12,moderna,fully_vaccinated,0,1,632262,0,NA,0,0,NA,1.06,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-05-13,moderna,fully_vaccinated,0,1,639075,0,NA,0,0,NA,1.06,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-05-14,moderna,fully_vaccinated,0,1,658907,0,NA,0,0,NA,1.06,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-05-15,moderna,fully_vaccinated,0,1,668148,0,NA,0,0,NA,1.06,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-05-16,moderna,fully_vaccinated,0,1,669962,0,NA,0,0,0,1.05,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-05-17,moderna,fully_vaccinated,0,1,690068,0,NA,0,0,NA,1.05,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-05-18,moderna,fully_vaccinated,0,1,714476,0,NA,0,0,NA,1.05,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-05-19,moderna,fully_vaccinated,0,1,738096,0,NA,0,0,NA,1.05,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-05-20,moderna,fully_vaccinated,0,1,767305,0,NA,0,0,NA,1.05,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-05-21,moderna,fully_vaccinated,0,1,792357,0,NA,0,0,NA,1.05,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-05-22,moderna,fully_vaccinated,0,1,803992,0,NA,0,0,NA,1.05,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-05-23,moderna,fully_vaccinated,0,1,808495,0,NA,0,0,0,1.04,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-05-24,moderna,fully_vaccinated,0,1,817198,0,NA,0,0,NA,1.04,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-05-25,moderna,fully_vaccinated,0,1,842568,0,NA,0,0,0,1.03,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-05-26,moderna,fully_vaccinated,0,1,869049,0,NA,0.14,0.02,NA,1.03,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-05-27,moderna,fully_vaccinated,0,1,897925,0,NA,0.14,0.02,NA,1.03,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-05-28,moderna,fully_vaccinated,0,1,928656,0,NA,0.14,0.02,NA,1.03,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-05-29,moderna,fully_vaccinated,1,2,944899,0.11,NA,0.29,0.03,100,2.04,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-05-30,moderna,fully_vaccinated,0,2,950878,0,NA,0.29,0.03,NA,2.04,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-05-31,moderna,fully_vaccinated,0,2,974782,0,NA,0.29,0.03,NA,2.04,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-06-01,moderna,fully_vaccinated,1,3,1003807,0.1,NA,0.29,0.03,100,3.03,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-06-02,moderna,fully_vaccinated,0,3,1036717,0,NA,0.14,0.01,NA,3.03,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-06-03,moderna,fully_vaccinated,0,3,1069011,0,NA,0.29,0.03,NA,3.03,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-06-04,moderna,fully_vaccinated,0,3,1107253,0,NA,0.29,0.03,NA,3.03,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-06-05,moderna,fully_vaccinated,0,3,1125915,0,NA,0.14,0.01,0,3,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-06-06,moderna,fully_vaccinated,1,4,1133986,0.09,NA,0.14,0.01,100,3.96,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-06-07,moderna,fully_vaccinated,0,4,1169049,0,NA,0.29,0.02,NA,3.96,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-06-08,moderna,fully_vaccinated,0,4,1209760,0,NA,0.29,0.02,NA,3.96,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-06-09,moderna,fully_vaccinated,0,4,1248932,0,NA,0.29,0.02,0,3.92,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-06-10,moderna,fully_vaccinated,1,5,1280856,0.08,NA,0.14,0.01,100,4.85,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-06-11,moderna,fully_vaccinated,0,5,1316971,0,NA,0.14,0.01,0,4.81,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-06-12,moderna,fully_vaccinated,0,5,1337739,0,NA,0.14,0.01,NA,4.81,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-06-13,moderna,fully_vaccinated,0,5,1347898,0,NA,0.14,0.01,NA,4.81,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-06-14,moderna,fully_vaccinated,0,5,1382075,0,NA,0,0,NA,4.81,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-06-15,moderna,fully_vaccinated,0,5,1423498,0,NA,0,0,NA,4.81,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-06-16,moderna,fully_vaccinated,0,5,1468467,0,NA,0,0,NA,4.81,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-06-17,moderna,fully_vaccinated,0,5,1515986,0,NA,0,0,NA,4.81,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-06-18,moderna,fully_vaccinated,0,5,1561887,0,NA,0,0,NA,4.81,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-06-19,moderna,fully_vaccinated,0,5,1583925,0,NA,0,0,NA,4.81,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-06-20,moderna,fully_vaccinated,0,5,1592799,0,NA,0,0,NA,4.81,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-06-21,moderna,fully_vaccinated,0,5,1629400,0,NA,0,0,NA,4.81,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-06-22,moderna,fully_vaccinated,0,5,1674091,0,NA,0.14,0.01,NA,4.81,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-06-23,moderna,fully_vaccinated,0,5,1720058,0,NA,0.14,0.01,NA,4.81,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-06-24,moderna,fully_vaccinated,0,5,1767588,0,NA,0.14,0.01,NA,4.81,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-06-25,moderna,fully_vaccinated,1,6,1812003,0.06,NA,0.14,0.01,100,5.71,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-06-26,moderna,fully_vaccinated,0,6,1834974,0,NA,0.14,0.01,NA,5.71,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-06-27,moderna,fully_vaccinated,0,6,1844832,0,NA,0.14,0.01,NA,5.71,NA,CHFL,COVID19Death,vaccine,limited,2021-11-03_07-53-32
2021-06-28,moderna,fully_vaccinated,0,6,1887761,0,NA,0.14,0.01,NA,5.71,NA,CHFL,COVID19Death,vaccine,intermediate,2021-11-03_07-53-32
2021-06-29,moderna,fully_vaccinated,0,6,1935550,0,NA,0,0,NA,5.71,NA,CHFL,COVID19Death,vaccine,intermediate,2021-11-03_07-53-32
2021-06-30,moderna,fully_vaccinated,0,6,1989916,0,NA,0,0,NA,5.71,NA,CHFL,COVID19Death,vaccine,intermediate,2021-11-03_07-53-32
2021-07-01,moderna,fully_vaccinated,0,6,2038297,0,NA,0,0,NA,5.71,NA,CHFL,COVID19Death,vaccine,intermediate,2021-11-03_07-53-32
2021-07-02,moderna,fully_vaccinated,0,6,2089133,0,NA,0,0,NA,5.71,NA,CHFL,COVID19Death,vaccine,intermediate,2021-11-03_07-53-32
2021-07-03,moderna,fully_vaccinated,0,6,2123098,0,NA,0,0,NA,5.71,NA,CHFL,COVID19Death,vaccine,intermediate,2021-11-03_07-53-32
2021-07-04,moderna,fully_vaccinated,0,6,2133330,0,NA,0,0,NA,5.71,NA,CHFL,COVID19Death,vaccine,intermediate,2021-11-03_07-53-32
2021-07-05,moderna,fully_vaccinated,0,6,2182436,0,NA,0,0,NA,5.71,NA,CHFL,COVID19Death,vaccine,intermediate,2021-11-03_07-53-32
2021-07-06,moderna,fully_vaccinated,0,6,2231337,0,NA,0,0,NA,5.71,NA,CHFL,COVID19Death,vaccine,intermediate,2021-11-03_07-53-32
2021-07-07,moderna,fully_vaccinated,0,6,2279969,0,NA,0,0,NA,5.71,NA,CHFL,COVID19Death,vaccine,intermediate,2021-11-03_07-53-32
2021-07-08,moderna,fully_vaccinated,0,6,2331203,0,NA,0,0,NA,5.71,NA,CHFL,COVID19Death,vaccine,intermediate,2021-11-03_07-53-32
2021-07-09,moderna,fully_vaccinated,0,6,2379159,0,NA,0,0,NA,5.71,NA,CHFL,COVID19Death,vaccine,intermediate,2021-11-03_07-53-32
2021-07-10,moderna,fully_vaccinated,0,6,2408324,0,NA,0,0,NA,5.71,NA,CHFL,COVID19Death,vaccine,intermediate,2021-11-03_07-53-32
2021-07-11,moderna,fully_vaccinated,0,6,2416899,0,NA,0,0,NA,5.71,NA,CHFL,COVID19Death,vaccine,intermediate,2021-11-03_07-53-32
2021-07-12,moderna,fully_vaccinated,0,6,2464034,0,NA,0,0,NA,5.71,NA,CHFL,COVID19Death,vaccine,intermediate,2021-11-03_07-53-32
2021-07-13,moderna,fully_vaccinated,0,6,2511055,0,NA,0,0,0,5.66,NA,CHFL,COVID19Death,vaccine,intermediate,2021-11-03_07-53-32
2021-07-14,moderna,fully_vaccinated,0,6,2552180,0,NA,0,0,NA,5.66,NA,CHFL,COVID19Death,vaccine,intermediate,2021-11-03_07-53-32
2021-07-15,moderna,fully_vaccinated,0,6,2594519,0,NA,0,0,NA,5.66,NA,CHFL,COVID19Death,vaccine,intermediate,2021-11-03_07-53-32
2021-07-16,moderna,fully_vaccinated,0,6,2635135,0,NA,0,0,NA,5.66,NA,CHFL,COVID19Death,vaccine,intermediate,2021-11-03_07-53-32
2021-07-17,moderna,fully_vaccinated,0,6,2657020,0,NA,0,0,NA,5.66,NA,CHFL,COVID19Death,vaccine,intermediate,2021-11-03_07-53-32
2021-07-18,moderna,fully_vaccinated,0,6,2662865,0,NA,0,0,NA,5.66,NA,CHFL,COVID19Death,vaccine,intermediate,2021-11-03_07-53-32
2021-07-19,moderna,fully_vaccinated,0,6,2705127,0,NA,0,0,NA,5.66,NA,CHFL,COVID19Death,vaccine,intermediate,2021-11-03_07-53-32
2021-07-20,moderna,fully_vaccinated,0,6,2741481,0,NA,0,0,NA,5.66,NA,CHFL,COVID19Death,vaccine,intermediate,2021-11-03_07-53-32
