date,altersklasse_covid19,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,geoRegion,type,type_variant,vaccine,data_completeness,version
202115,10 - 19,unknown,0,1,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202115,20 - 29,fully_vaccinated,0,0,23175,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202115,20 - 29,partially_vaccinated,0,0,14924,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202115,20 - 29,not_vaccinated,0,0,1004518,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202115,20 - 29,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202115,30 - 39,fully_vaccinated,0,0,36058,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202115,30 - 39,partially_vaccinated,0,0,23252,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202115,30 - 39,not_vaccinated,0,0,1188930,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202115,30 - 39,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202115,40 - 49,fully_vaccinated,0,0,49377,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202115,40 - 49,partially_vaccinated,0,0,34177,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202115,40 - 49,not_vaccinated,0,3,1123351,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202115,40 - 49,unknown,0,5,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202115,50 - 59,fully_vaccinated,0,0,80381,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202115,50 - 59,partially_vaccinated,1,1,62649,1.6,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202115,50 - 59,not_vaccinated,1,19,1162513,0.09,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202115,50 - 59,unknown,1,13,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202115,60 - 69,fully_vaccinated,0,0,91844,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202115,60 - 69,partially_vaccinated,0,1,158829,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202115,60 - 69,not_vaccinated,4,56,721604,0.55,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202115,60 - 69,unknown,3,60,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202115,70 - 79,fully_vaccinated,0,2,235370,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202115,70 - 79,partially_vaccinated,2,11,196773,1.02,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202115,70 - 79,not_vaccinated,4,105,307770,1.3,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202115,70 - 79,unknown,3,121,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202115,80+,fully_vaccinated,3,14,267928,1.12,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202115,80+,partially_vaccinated,0,55,69801,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202115,80+,not_vaccinated,12,243,122169,9.82,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202115,80+,unknown,12,344,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202115,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202115,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202115,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202115,Unbekannt,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202116,0 - 9,fully_vaccinated,0,0,42,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202116,0 - 9,partially_vaccinated,0,0,38,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202116,0 - 9,not_vaccinated,0,0,880507,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202116,0 - 9,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202116,10 - 19,fully_vaccinated,0,0,3471,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202116,10 - 19,partially_vaccinated,0,0,2661,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202116,10 - 19,not_vaccinated,0,0,847243,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202116,10 - 19,unknown,0,1,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202116,20 - 29,fully_vaccinated,0,0,26319,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202116,20 - 29,partially_vaccinated,0,0,20427,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202116,20 - 29,not_vaccinated,0,0,995871,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202116,20 - 29,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202116,30 - 39,fully_vaccinated,0,0,40863,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202116,30 - 39,partially_vaccinated,0,0,31252,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202116,30 - 39,not_vaccinated,0,0,1176125,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202116,30 - 39,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202116,40 - 49,fully_vaccinated,0,0,56537,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202116,40 - 49,partially_vaccinated,0,0,50361,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202116,40 - 49,not_vaccinated,1,4,1100007,0.09,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202116,40 - 49,unknown,0,5,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202116,50 - 59,fully_vaccinated,0,0,93991,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202116,50 - 59,partially_vaccinated,0,1,97980,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202116,50 - 59,not_vaccinated,0,19,1113572,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202116,50 - 59,unknown,1,14,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202116,60 - 69,fully_vaccinated,0,0,114733,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202116,60 - 69,partially_vaccinated,0,1,227453,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202116,60 - 69,not_vaccinated,7,63,630091,1.11,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202116,60 - 69,unknown,2,62,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202116,70 - 79,fully_vaccinated,1,3,273195,0.37,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202116,70 - 79,partially_vaccinated,0,11,222426,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202116,70 - 79,not_vaccinated,6,111,244292,2.46,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202116,70 - 79,unknown,8,129,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202116,80+,fully_vaccinated,4,18,288721,1.39,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202116,80+,partially_vaccinated,0,55,60564,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202116,80+,not_vaccinated,16,259,110613,14.46,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202116,80+,unknown,8,352,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202116,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202116,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202116,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202116,Unbekannt,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202117,0 - 9,fully_vaccinated,0,0,43,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202117,0 - 9,partially_vaccinated,0,0,44,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202117,0 - 9,not_vaccinated,0,0,880500,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202117,0 - 9,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202117,10 - 19,fully_vaccinated,0,0,3921,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202117,10 - 19,partially_vaccinated,0,0,4585,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202117,10 - 19,not_vaccinated,0,0,844869,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202117,10 - 19,unknown,0,1,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202117,20 - 29,fully_vaccinated,0,0,29756,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202117,20 - 29,partially_vaccinated,0,0,31631,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202117,20 - 29,not_vaccinated,0,0,981230,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202117,20 - 29,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202117,30 - 39,fully_vaccinated,0,0,45944,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202117,30 - 39,partially_vaccinated,0,0,46573,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202117,30 - 39,not_vaccinated,0,0,1155723,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202117,30 - 39,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202117,40 - 49,fully_vaccinated,0,0,63928,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202117,40 - 49,partially_vaccinated,0,0,76942,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202117,40 - 49,not_vaccinated,2,6,1066035,0.19,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202117,40 - 49,unknown,0,5,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202117,50 - 59,fully_vaccinated,0,0,107411,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202117,50 - 59,partially_vaccinated,0,1,158251,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202117,50 - 59,not_vaccinated,5,24,1039881,0.48,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202117,50 - 59,unknown,3,17,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202117,60 - 69,fully_vaccinated,0,0,139932,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202117,60 - 69,partially_vaccinated,1,2,289210,0.35,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202117,60 - 69,not_vaccinated,3,66,543135,0.55,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202117,60 - 69,unknown,3,65,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202117,70 - 79,fully_vaccinated,1,4,309707,0.32,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202117,70 - 79,partially_vaccinated,0,11,230966,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202117,70 - 79,not_vaccinated,10,121,199240,5.02,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202117,70 - 79,unknown,8,137,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202117,80+,fully_vaccinated,3,21,305532,0.98,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202117,80+,partially_vaccinated,2,57,53742,3.72,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202117,80+,not_vaccinated,18,277,100624,17.89,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202117,80+,unknown,10,362,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202117,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202117,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202117,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202117,Unbekannt,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202118,0 - 9,fully_vaccinated,0,0,44,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202118,0 - 9,partially_vaccinated,0,0,60,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202118,0 - 9,not_vaccinated,0,0,880483,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202118,0 - 9,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202118,10 - 19,fully_vaccinated,0,0,4461,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202118,10 - 19,partially_vaccinated,0,0,8372,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202118,10 - 19,not_vaccinated,0,0,840542,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202118,10 - 19,unknown,0,1,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202118,20 - 29,fully_vaccinated,0,0,34070,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202118,20 - 29,partially_vaccinated,0,0,53401,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202118,20 - 29,not_vaccinated,0,0,955146,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202118,20 - 29,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202118,30 - 39,fully_vaccinated,0,0,52048,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202118,30 - 39,partially_vaccinated,0,0,73780,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202118,30 - 39,not_vaccinated,0,0,1122412,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202118,30 - 39,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202118,40 - 49,fully_vaccinated,0,0,72230,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202118,40 - 49,partially_vaccinated,0,0,116017,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202118,40 - 49,not_vaccinated,0,6,1018658,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202118,40 - 49,unknown,0,5,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202118,50 - 59,fully_vaccinated,0,0,123416,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202118,50 - 59,partially_vaccinated,0,1,247177,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202118,50 - 59,not_vaccinated,0,24,934950,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202118,50 - 59,unknown,0,17,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202118,60 - 69,fully_vaccinated,1,1,177694,0.56,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202118,60 - 69,partially_vaccinated,0,2,328670,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202118,60 - 69,not_vaccinated,6,72,465913,1.29,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202118,60 - 69,unknown,4,69,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202118,70 - 79,fully_vaccinated,0,4,357466,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202118,70 - 79,partially_vaccinated,0,11,206765,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202118,70 - 79,not_vaccinated,3,124,175682,1.71,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202118,70 - 79,unknown,4,141,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202118,80+,fully_vaccinated,2,23,321744,0.62,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202118,80+,partially_vaccinated,0,57,45768,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202118,80+,not_vaccinated,12,289,92386,12.99,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202118,80+,unknown,9,371,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202118,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202118,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202118,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202118,Unbekannt,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202119,0 - 9,fully_vaccinated,0,0,53,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202119,0 - 9,partially_vaccinated,0,0,61,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202119,0 - 9,not_vaccinated,0,0,880473,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202119,0 - 9,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202119,10 - 19,fully_vaccinated,0,0,5151,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202119,10 - 19,partially_vaccinated,0,0,12264,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202119,10 - 19,not_vaccinated,0,0,835960,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202119,10 - 19,unknown,0,1,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202119,20 - 29,fully_vaccinated,0,0,39516,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202119,20 - 29,partially_vaccinated,0,0,72216,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202119,20 - 29,not_vaccinated,0,0,930885,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202119,20 - 29,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202119,30 - 39,fully_vaccinated,0,0,60021,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202119,30 - 39,partially_vaccinated,0,0,98594,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202119,30 - 39,not_vaccinated,0,0,1089625,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202119,30 - 39,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202119,40 - 49,fully_vaccinated,0,0,84682,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202119,40 - 49,partially_vaccinated,0,0,149298,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202119,40 - 49,not_vaccinated,0,6,972925,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202119,40 - 49,unknown,1,6,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202119,50 - 59,fully_vaccinated,0,0,146778,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202119,50 - 59,partially_vaccinated,0,1,330799,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202119,50 - 59,not_vaccinated,4,28,827966,0.48,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202119,50 - 59,unknown,3,20,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202119,60 - 69,fully_vaccinated,0,1,242267,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202119,60 - 69,partially_vaccinated,0,2,320616,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202119,60 - 69,not_vaccinated,4,76,409394,0.98,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202119,60 - 69,unknown,1,70,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202119,70 - 79,fully_vaccinated,0,4,420691,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202119,70 - 79,partially_vaccinated,1,12,155869,0.64,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202119,70 - 79,not_vaccinated,4,128,163353,2.45,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202119,70 - 79,unknown,2,143,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202119,80+,fully_vaccinated,2,25,335478,0.6,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202119,80+,partially_vaccinated,0,57,36446,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202119,80+,not_vaccinated,6,295,87974,6.82,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202119,80+,unknown,2,373,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202119,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202119,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202119,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202119,Unbekannt,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202120,0 - 9,fully_vaccinated,0,0,55,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202120,0 - 9,partially_vaccinated,0,0,65,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202120,0 - 9,not_vaccinated,0,0,880467,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202120,0 - 9,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202120,10 - 19,fully_vaccinated,0,0,6357,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202120,10 - 19,partially_vaccinated,0,0,17737,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202120,10 - 19,not_vaccinated,0,0,829281,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202120,10 - 19,unknown,0,1,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202120,20 - 29,fully_vaccinated,0,0,48655,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202120,20 - 29,partially_vaccinated,0,0,97971,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202120,20 - 29,not_vaccinated,0,0,895991,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202120,20 - 29,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202120,30 - 39,fully_vaccinated,0,0,73009,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202120,30 - 39,partially_vaccinated,0,0,136860,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202120,30 - 39,not_vaccinated,0,0,1038371,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202120,30 - 39,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202120,40 - 49,fully_vaccinated,0,0,107693,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202120,40 - 49,partially_vaccinated,0,0,188893,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202120,40 - 49,not_vaccinated,0,6,910319,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202120,40 - 49,unknown,0,6,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202120,50 - 59,fully_vaccinated,0,0,192597,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202120,50 - 59,partially_vaccinated,0,1,386465,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202120,50 - 59,not_vaccinated,2,30,726481,0.28,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202120,50 - 59,unknown,0,20,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
