date,vaccine,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,mean7d,inzmean7d,prct,prctSumTotal,prct_mean7d,geoRegion,type,type_variant,data_completeness,version
2021-07-16,pfizer_biontech,fully_vaccinated,0,79,1415660,0,NA,0.43,0.03,0,26.07,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-07-17,pfizer_biontech,fully_vaccinated,0,79,1421436,0,NA,0.43,0.03,NA,26.07,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-07-18,pfizer_biontech,fully_vaccinated,0,79,1422673,0,NA,0.86,0.06,0,25.99,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-07-19,pfizer_biontech,fully_vaccinated,2,81,1433103,0.14,NA,1.14,0.08,100,26.47,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-07-20,pfizer_biontech,fully_vaccinated,1,82,1440303,0.07,NA,1.14,0.08,100,26.71,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-07-21,pfizer_biontech,fully_vaccinated,3,85,1446369,0.21,NA,1.43,0.1,100,27.42,71.43,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-07-22,pfizer_biontech,fully_vaccinated,2,87,1452787,0.14,NA,1.57,0.11,100,27.88,78.57,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-07-23,pfizer_biontech,fully_vaccinated,0,87,1460174,0,NA,1.43,0.1,0,27.8,78.57,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-07-24,pfizer_biontech,fully_vaccinated,2,89,1464449,0.14,NA,1.29,0.09,100,28.25,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-07-25,pfizer_biontech,fully_vaccinated,1,90,1465079,0.07,NA,1,0.07,50,28.39,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-07-26,pfizer_biontech,fully_vaccinated,1,91,1470704,0.07,NA,0.86,0.06,100,28.62,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-07-27,pfizer_biontech,fully_vaccinated,0,91,1475115,0,NA,0.86,0.06,NA,28.62,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-07-28,pfizer_biontech,fully_vaccinated,1,92,1479994,0.07,NA,0.57,0.04,100,28.84,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-07-29,pfizer_biontech,fully_vaccinated,1,93,1484605,0.07,NA,0.43,0.03,50,28.97,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-07-30,pfizer_biontech,fully_vaccinated,0,93,1489903,0,NA,0.29,0.02,0,28.79,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-07-31,pfizer_biontech,fully_vaccinated,0,93,1492222,0,NA,0.43,0.03,0,28.7,26.19,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-08-01,pfizer_biontech,fully_vaccinated,0,93,1492979,0,NA,0.57,0.04,0,28.62,26.19,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-08-02,pfizer_biontech,fully_vaccinated,0,93,1497711,0,NA,0.57,0.04,0,28.44,33.33,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-08-03,pfizer_biontech,fully_vaccinated,1,94,1501498,0.07,NA,0.71,0.05,33.33,28.48,47.62,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-08-04,pfizer_biontech,fully_vaccinated,2,96,1505805,0.13,NA,0.71,0.05,100,28.92,47.62,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-08-05,pfizer_biontech,fully_vaccinated,1,97,1509721,0.07,NA,0.71,0.05,100,29.13,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-08-06,pfizer_biontech,fully_vaccinated,1,98,1514278,0.07,NA,0.86,0.06,100,29.34,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-08-07,pfizer_biontech,fully_vaccinated,0,98,1516313,0,NA,1,0.07,0,29.25,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-08-08,pfizer_biontech,fully_vaccinated,0,98,1516651,0,NA,1,0.07,NA,29.25,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-08-09,pfizer_biontech,fully_vaccinated,1,99,1520753,0.07,NA,1,0.07,33.33,29.29,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-08-10,pfizer_biontech,fully_vaccinated,2,101,1524461,0.13,NA,1.29,0.08,40,29.45,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-08-11,pfizer_biontech,fully_vaccinated,2,103,1529098,0.13,NA,1.57,0.1,40,29.6,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-08-12,pfizer_biontech,fully_vaccinated,1,104,1533033,0.07,NA,1.57,0.1,25,29.55,34.05,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-08-13,pfizer_biontech,fully_vaccinated,3,107,1537203,0.2,NA,2,0.13,50,29.89,37.45,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-08-14,pfizer_biontech,fully_vaccinated,2,109,1539088,0.13,NA,2.43,0.16,50,30.11,40.66,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-08-15,pfizer_biontech,fully_vaccinated,0,109,1539230,0,NA,2.71,0.18,0,29.78,44.47,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-08-16,pfizer_biontech,fully_vaccinated,4,113,1543292,0.26,NA,3.14,0.2,57.14,30.29,50.43,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-08-17,pfizer_biontech,fully_vaccinated,5,118,1547354,0.32,NA,2.71,0.18,62.5,30.97,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-08-18,pfizer_biontech,fully_vaccinated,4,122,1552383,0.26,NA,2.86,0.18,66.67,31.52,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-08-19,pfizer_biontech,fully_vaccinated,4,126,1555963,0.26,NA,3,0.19,66.67,32.06,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-08-20,pfizer_biontech,fully_vaccinated,0,126,1560501,0,NA,3,0.19,NA,32.06,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-08-21,pfizer_biontech,fully_vaccinated,3,129,1562509,0.19,NA,2.57,0.16,100,32.58,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-08-22,pfizer_biontech,fully_vaccinated,1,130,1562728,0.06,NA,2.29,0.15,20,32.42,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-08-23,pfizer_biontech,fully_vaccinated,4,134,1566442,0.26,NA,2.14,0.14,66.67,32.92,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-08-24,pfizer_biontech,fully_vaccinated,2,136,1570319,0.13,NA,2.43,0.15,28.57,32.85,51.16,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-08-25,pfizer_biontech,fully_vaccinated,2,138,1576068,0.13,NA,2.29,0.15,50,33.01,44.01,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-08-26,pfizer_biontech,fully_vaccinated,3,141,1579588,0.19,NA,2.14,0.14,42.86,33.18,41.16,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-08-27,pfizer_biontech,fully_vaccinated,2,143,1583714,0.13,NA,2.14,0.14,50,33.33,39.8,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-08-28,pfizer_biontech,fully_vaccinated,2,145,1586272,0.13,NA,2.43,0.15,50,33.49,47.14,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-08-29,pfizer_biontech,fully_vaccinated,0,145,1586303,0,NA,2.57,0.16,0,33.26,48.57,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-08-30,pfizer_biontech,fully_vaccinated,4,149,1589732,0.25,NA,2.71,0.17,57.14,33.63,51.97,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-08-31,pfizer_biontech,fully_vaccinated,4,153,1592806,0.25,NA,2.86,0.18,80,34.15,53.4,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-09-01,pfizer_biontech,fully_vaccinated,3,156,1598547,0.19,NA,2.57,0.16,60,34.44,46.26,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-09-02,pfizer_biontech,fully_vaccinated,4,160,1602294,0.25,NA,3,0.19,66.67,34.86,54.83,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-09-03,pfizer_biontech,fully_vaccinated,3,163,1606580,0.19,NA,2.71,0.17,60,35.13,56.19,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-09-04,pfizer_biontech,fully_vaccinated,0,163,1609141,0,NA,2.29,0.14,0,34.83,48.33,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-09-05,pfizer_biontech,fully_vaccinated,3,166,1609494,0.19,NA,2,0.12,60,35.1,43.33,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-09-06,pfizer_biontech,fully_vaccinated,2,168,1612861,0.12,NA,1.57,0.1,66.67,35.29,36.67,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-09-07,pfizer_biontech,fully_vaccinated,1,169,1616458,0.06,NA,1.43,0.09,25,35.21,35.24,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-09-08,pfizer_biontech,fully_vaccinated,1,170,1622790,0.06,NA,1.86,0.11,25,35.12,42.38,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-09-09,pfizer_biontech,fully_vaccinated,1,171,1626599,0.06,NA,1.71,0.11,20,34.97,40.95,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-09-10,pfizer_biontech,fully_vaccinated,2,173,1632557,0.12,NA,2,0.12,50,35.09,39.59,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-09-11,pfizer_biontech,fully_vaccinated,3,176,1636042,0.18,NA,2.57,0.16,50,35.27,50.31,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-09-12,pfizer_biontech,fully_vaccinated,2,178,1636708,0.12,NA,2.71,0.17,50,35.39,53.88,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-09-13,pfizer_biontech,fully_vaccinated,4,182,1641316,0.24,NA,2.86,0.17,57.14,35.69,58.16,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-09-14,pfizer_biontech,fully_vaccinated,5,187,1646398,0.3,NA,2.86,0.17,100,36.31,58.16,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-09-15,pfizer_biontech,fully_vaccinated,2,189,1654232,0.12,NA,2.71,0.16,50,36.42,58.16,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-09-16,pfizer_biontech,fully_vaccinated,2,191,1659867,0.12,NA,2.71,0.16,50,36.52,55.1,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-09-17,pfizer_biontech,fully_vaccinated,2,193,1666805,0.12,NA,2.29,0.14,50,36.62,48.72,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-09-18,pfizer_biontech,fully_vaccinated,2,195,1671749,0.12,NA,2.14,0.13,50,36.72,40.15,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-09-19,pfizer_biontech,fully_vaccinated,2,197,1672323,0.12,NA,2.14,0.13,28.57,36.62,37.77,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-09-20,pfizer_biontech,fully_vaccinated,1,198,1677804,0.06,NA,2,0.12,12.5,36.26,32.67,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-09-21,pfizer_biontech,fully_vaccinated,4,202,1683808,0.24,NA,2,0.12,40,36.33,35.05,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-09-22,pfizer_biontech,fully_vaccinated,2,204,1691659,0.12,NA,1.86,0.11,33.33,36.3,42.19,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-09-23,pfizer_biontech,fully_vaccinated,1,205,1698198,0.06,NA,1.86,0.11,14.29,36.03,43.83,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-09-24,pfizer_biontech,fully_vaccinated,2,207,1705425,0.12,NA,1.86,0.11,66.67,36.19,45.61,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-09-25,pfizer_biontech,fully_vaccinated,1,208,1711337,0.06,NA,1.29,0.08,100,36.3,39.9,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-09-26,pfizer_biontech,fully_vaccinated,2,210,1712084,0.12,NA,1.14,0.07,40,36.33,39.9,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-09-27,pfizer_biontech,fully_vaccinated,1,211,1718868,0.06,NA,1.14,0.07,25,36.25,52.14,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-09-28,pfizer_biontech,fully_vaccinated,0,211,1723631,0,NA,1.14,0.07,0,36.19,48.33,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-09-29,pfizer_biontech,fully_vaccinated,1,212,1732880,0.06,NA,1.14,0.07,33.33,36.18,41.19,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-09-30,pfizer_biontech,fully_vaccinated,1,213,1738762,0.06,NA,1,0.06,100,36.29,39.05,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-10-01,pfizer_biontech,fully_vaccinated,2,215,1746662,0.11,NA,1.57,0.09,40,36.32,42.62,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-10-02,pfizer_biontech,fully_vaccinated,1,216,1752625,0.06,NA,1.71,0.1,50,36.36,46.19,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-10-03,pfizer_biontech,fully_vaccinated,1,217,1753788,0.06,NA,2,0.11,25,36.29,52.14,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-10-04,pfizer_biontech,fully_vaccinated,5,222,1761282,0.28,NA,1.86,0.11,50,36.51,37.86,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-10-05,pfizer_biontech,fully_vaccinated,1,223,1767465,0.06,NA,2,0.11,25,36.44,39.29,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-10-06,pfizer_biontech,fully_vaccinated,3,226,1776914,0.17,NA,2.14,0.12,75,36.69,41.67,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-10-07,pfizer_biontech,fully_vaccinated,0,226,1783056,0,NA,2.29,0.13,0,36.51,47.62,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-10-08,pfizer_biontech,fully_vaccinated,3,229,1791515,0.17,NA,1.86,0.1,50,36.64,46.19,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-10-09,pfizer_biontech,fully_vaccinated,2,231,1798051,0.11,NA,2.14,0.12,66.67,36.78,49.76,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-10-10,pfizer_biontech,fully_vaccinated,2,233,1799327,0.11,NA,2,0.11,66.67,36.93,43.81,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-10-11,pfizer_biontech,fully_vaccinated,2,235,1806060,0.11,NA,2,0.11,40,36.95,43.81,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-10-12,pfizer_biontech,fully_vaccinated,3,238,1811622,0.17,NA,1.86,0.1,50,37.07,43.81,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-10-13,pfizer_biontech,fully_vaccinated,2,240,1821271,0.11,NA,1.71,0.09,33.33,37.04,41.43,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-10-14,pfizer_biontech,fully_vaccinated,0,240,1828376,0,NA,1.43,0.08,0,36.7,31.9,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-10-15,pfizer_biontech,fully_vaccinated,2,242,1837822,0.11,NA,1.29,0.07,50,36.78,29.05,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-10-16,pfizer_biontech,fully_vaccinated,1,243,1843921,0.05,NA,1.14,0.06,50,36.82,26.67,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-10-17,pfizer_biontech,fully_vaccinated,0,243,1844833,0,NA,1,0.05,0,36.71,24.29,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-10-18,pfizer_biontech,fully_vaccinated,1,244,1851361,0.05,NA,1.29,0.07,20,36.58,31.43,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-10-19,pfizer_biontech,fully_vaccinated,2,246,1857431,0.11,NA,1.14,0.06,33.33,36.55,29.05,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-10-20,pfizer_biontech,fully_vaccinated,1,247,1866431,0.05,NA,2,0.11,16.67,36.38,31.9,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-10-21,pfizer_biontech,fully_vaccinated,2,249,1872891,0.11,NA,2.29,0.12,50,36.46,39.05,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-10-22,pfizer_biontech,fully_vaccinated,1,250,1879721,0.05,NA,2.43,0.13,33.33,36.44,40.27,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-10-23,pfizer_biontech,fully_vaccinated,7,257,1884381,0.37,NA,2.43,0.13,70,36.93,42.65,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-10-24,pfizer_biontech,fully_vaccinated,2,259,1885175,0.11,NA,2.57,0.14,50,37,45.03,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-10-25,pfizer_biontech,fully_vaccinated,2,261,1889651,0.11,NA,2.57,0.14,28.57,36.92,45.03,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-10-26,pfizer_biontech,fully_vaccinated,2,263,1894408,0.11,NA,2.43,0.13,50,36.99,40.27,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-10-27,pfizer_biontech,fully_vaccinated,2,265,1900988,0.11,NA,1.86,0.1,33.33,36.96,38.84,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-10-28,pfizer_biontech,fully_vaccinated,2,267,1904904,0.1,NA,2,0.1,50,37.03,45.99,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-10-29,pfizer_biontech,fully_vaccinated,0,267,1909868,0,NA,1.71,0.09,0,36.98,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-10-30,pfizer_biontech,fully_vaccinated,3,270,1912525,0.16,NA,1.71,0.09,60,37.14,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-10-31,pfizer_biontech,fully_vaccinated,3,273,1912749,0.16,NA,NA,NA,100,37.4,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-11-01,pfizer_biontech,fully_vaccinated,0,273,1915520,0,NA,NA,NA,NA,37.4,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-11-02,pfizer_biontech,fully_vaccinated,2,275,1915520,0.1,NA,NA,NA,66.67,37.52,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-01-27,pfizer_biontech,partially_vaccinated,0,0,161834,0,NA,NA,NA,NA,NA,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-01-28,pfizer_biontech,partially_vaccinated,1,1,165438,0.6,NA,NA,NA,100,100,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-01-29,pfizer_biontech,partially_vaccinated,0,1,166172,0,NA,NA,NA,NA,100,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-01-30,pfizer_biontech,partially_vaccinated,1,2,166172,0.6,NA,0.43,0.26,100,100,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-01-31,pfizer_biontech,partially_vaccinated,0,2,166172,0,NA,0.43,0.26,NA,100,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-02-01,pfizer_biontech,partially_vaccinated,1,3,164329,0.61,NA,0.29,0.18,33.33,60,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-02-02,pfizer_biontech,partially_vaccinated,0,3,161085,0,NA,0.29,0.18,NA,60,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-02-03,pfizer_biontech,partially_vaccinated,0,3,158343,0,NA,0.29,0.18,NA,60,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-02-04,pfizer_biontech,partially_vaccinated,0,3,154621,0,NA,0.43,0.28,0,50,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-02-05,pfizer_biontech,partially_vaccinated,0,3,150707,0,NA,0.29,0.19,0,42.86,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-02-06,pfizer_biontech,partially_vaccinated,1,4,149801,0.67,NA,0.43,0.29,100,50,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-02-07,pfizer_biontech,partially_vaccinated,1,5,149875,0.67,NA,0.43,0.29,100,55.56,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-02-08,pfizer_biontech,partially_vaccinated,0,5,143106,0,NA,0.43,0.3,NA,55.56,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-02-09,pfizer_biontech,partially_vaccinated,1,6,135942,0.74,NA,0.43,0.32,100,60,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-02-10,pfizer_biontech,partially_vaccinated,0,6,130853,0,NA,0.57,0.44,0,54.55,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-02-11,pfizer_biontech,partially_vaccinated,0,6,124096,0,NA,0.43,0.35,0,50,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-02-12,pfizer_biontech,partially_vaccinated,0,6,117920,0,NA,0.71,0.6,NA,50,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-02-13,pfizer_biontech,partially_vaccinated,2,8,116825,1.71,NA,0.71,0.61,100,57.14,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-02-14,pfizer_biontech,partially_vaccinated,0,8,116588,0,NA,0.71,0.61,0,50,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-02-15,pfizer_biontech,partially_vaccinated,2,10,110516,1.81,NA,0.86,0.78,100,55.56,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-02-16,pfizer_biontech,partially_vaccinated,1,11,105602,0.95,NA,1,0.95,33.33,52.38,44.05,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-02-17,pfizer_biontech,partially_vaccinated,0,11,100962,0,NA,0.86,0.85,0,50,44.05,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-02-18,pfizer_biontech,partially_vaccinated,1,12,95211,1.05,NA,0.86,0.9,50,50,44.05,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-02-19,pfizer_biontech,partially_vaccinated,1,13,91860,1.09,NA,0.71,0.77,25,46.43,36.9,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-02-20,pfizer_biontech,partially_vaccinated,1,14,92277,1.08,NA,1,1.08,100,48.28,39.29,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-02-21,pfizer_biontech,partially_vaccinated,0,14,92367,0,NA,1,1.08,0,46.67,39.29,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-02-22,pfizer_biontech,partially_vaccinated,1,15,90921,1.1,NA,0.86,0.95,50,46.88,32.14,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-02-23,pfizer_biontech,partially_vaccinated,3,18,91268,3.29,NA,0.71,0.78,50,47.37,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-02-24,pfizer_biontech,partially_vaccinated,0,18,91677,0,NA,0.57,0.62,0,46.15,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-02-25,pfizer_biontech,partially_vaccinated,0,18,92508,0,NA,0.71,0.77,0,45,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-02-26,pfizer_biontech,partially_vaccinated,0,18,94384,0,NA,0.57,0.6,NA,45,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-02-27,pfizer_biontech,partially_vaccinated,0,18,95635,0,NA,0.14,0.15,NA,45,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-02-28,pfizer_biontech,partially_vaccinated,1,19,95876,1.04,NA,0.29,0.3,100,46.34,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-03-01,pfizer_biontech,partially_vaccinated,0,19,100039,0,NA,0.43,0.43,0,45.24,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-03-02,pfizer_biontech,partially_vaccinated,0,19,104194,0,NA,0.43,0.41,0,42.22,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-03-03,pfizer_biontech,partially_vaccinated,1,20,109493,0.91,NA,0.57,0.52,33.33,41.67,40.48,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-03-04,pfizer_biontech,partially_vaccinated,1,21,114221,0.88,NA,0.57,0.5,50,42,40.48,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-03-05,pfizer_biontech,partially_vaccinated,0,21,118272,0,NA,0.57,0.48,0,41.18,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-03-06,pfizer_biontech,partially_vaccinated,1,22,119011,0.84,NA,0.57,0.48,100,42.31,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
