date,sex,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,geoRegion,type,type_variant,vaccine,data_completeness,version
202122,male,fully_vaccinated,15,206,1000607,1.5,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-03_07-53-32
202122,male,partially_vaccinated,6,219,648681,0.92,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-03_07-53-32
202122,male,not_vaccinated,33,1839,2672679,1.23,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-03_07-53-32
202122,male,unknown,1715,87379,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-03_07-53-32
202122,unknown,fully_vaccinated,0,1,430,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-03_07-53-32
202122,unknown,partially_vaccinated,0,0,382,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-03_07-53-32
202122,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-03_07-53-32
202122,unknown,unknown,0,56,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-03_07-53-32
202123,female,fully_vaccinated,11,300,1342911,0.82,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-03_07-53-32
202123,female,partially_vaccinated,7,248,640973,1.09,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-03_07-53-32
202123,female,not_vaccinated,11,1531,2403504,0.46,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-03_07-53-32
202123,female,unknown,1119,89586,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-03_07-53-32
202123,male,fully_vaccinated,19,225,1152115,1.65,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-03_07-53-32
202123,male,partially_vaccinated,7,226,683746,1.02,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-03_07-53-32
202123,male,not_vaccinated,17,1856,2486106,0.68,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-03_07-53-32
202123,male,unknown,1125,88504,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-03_07-53-32
202123,unknown,fully_vaccinated,0,1,493,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-03_07-53-32
202123,unknown,partially_vaccinated,0,0,463,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-03_07-53-32
202123,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-03_07-53-32
202123,unknown,unknown,0,56,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-03_07-53-32
202124,female,fully_vaccinated,6,306,1499003,0.4,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-03_07-53-32
202124,female,partially_vaccinated,2,250,631739,0.32,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-03_07-53-32
202124,female,not_vaccinated,7,1538,2256646,0.31,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-03_07-53-32
202124,female,unknown,591,90177,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-03_07-53-32
202124,male,fully_vaccinated,8,233,1310699,0.61,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-03_07-53-32
202124,male,partially_vaccinated,4,230,688757,0.58,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-03_07-53-32
202124,male,not_vaccinated,11,1867,2322511,0.47,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-03_07-53-32
202124,male,unknown,611,89115,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-03_07-53-32
202124,unknown,fully_vaccinated,0,1,575,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-03_07-53-32
202124,unknown,partially_vaccinated,0,0,559,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-03_07-53-32
202124,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-03_07-53-32
202124,unknown,unknown,0,56,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-03_07-53-32
202125,female,fully_vaccinated,5,311,1647116,0.3,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-03_07-53-32
202125,female,partially_vaccinated,1,251,593147,0.17,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-03_07-53-32
202125,female,not_vaccinated,4,1542,2147125,0.19,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-03_07-53-32
202125,female,unknown,329,90506,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-03_07-53-32
202125,male,fully_vaccinated,3,236,1470611,0.2,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-03_07-53-32
202125,male,partially_vaccinated,3,233,651495,0.46,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-03_07-53-32
202125,male,not_vaccinated,9,1876,2199861,0.41,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-03_07-53-32
202125,male,unknown,396,89511,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-03_07-53-32
202125,unknown,fully_vaccinated,0,1,674,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-03_07-53-32
202125,unknown,partially_vaccinated,0,0,624,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-03_07-53-32
202125,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-03_07-53-32
202125,unknown,unknown,0,56,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-03_07-53-32
202126,female,fully_vaccinated,7,318,1806880,0.39,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202126,female,partially_vaccinated,2,253,495462,0.4,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202126,female,not_vaccinated,7,1549,2085046,0.34,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202126,female,unknown,432,90938,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202126,male,fully_vaccinated,3,239,1644995,0.18,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202126,male,partially_vaccinated,2,235,543344,0.37,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202126,male,not_vaccinated,6,1882,2133628,0.28,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202126,male,unknown,578,90089,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202126,unknown,fully_vaccinated,0,1,780,0,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202126,unknown,partially_vaccinated,0,0,597,0,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202126,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202126,unknown,unknown,0,56,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202127,female,fully_vaccinated,15,333,1966963,0.76,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202127,female,partially_vaccinated,4,257,377654,1.06,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202127,female,not_vaccinated,11,1560,2042771,0.54,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202127,female,unknown,888,91826,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202127,male,fully_vaccinated,17,256,1820881,0.93,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202127,male,partially_vaccinated,2,237,412238,0.49,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202127,male,not_vaccinated,14,1896,2088848,0.67,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202127,male,unknown,1109,91198,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202127,unknown,fully_vaccinated,0,1,907,0,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202127,unknown,partially_vaccinated,0,0,520,0,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202127,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202127,unknown,unknown,0,56,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202128,female,fully_vaccinated,28,361,2106805,1.33,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202128,female,partially_vaccinated,5,262,274667,1.82,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202128,female,not_vaccinated,26,1586,2005916,1.3,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202128,female,unknown,1699,93525,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202128,male,fully_vaccinated,28,284,1977665,1.42,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202128,male,partially_vaccinated,6,243,293689,2.04,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202128,male,not_vaccinated,30,1926,2050613,1.46,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202128,male,unknown,1987,93185,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202128,unknown,fully_vaccinated,0,1,1069,0,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202128,unknown,partially_vaccinated,0,0,394,0,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202128,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202128,unknown,unknown,0,56,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202129,female,fully_vaccinated,62,423,2213939,2.8,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202129,female,partially_vaccinated,8,270,202511,3.95,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202129,female,not_vaccinated,26,1612,1970938,1.32,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202129,female,unknown,2299,95824,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202129,male,fully_vaccinated,43,327,2098976,2.05,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202129,male,partially_vaccinated,7,250,208524,3.36,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202129,male,not_vaccinated,35,1961,2014467,1.74,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202129,male,unknown,2487,95672,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202129,unknown,fully_vaccinated,0,1,1211,0,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202129,unknown,partially_vaccinated,0,0,285,0,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202129,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202129,unknown,unknown,0,56,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202130,female,fully_vaccinated,83,506,2274131,3.65,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202130,female,partially_vaccinated,13,283,175092,7.42,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202130,female,not_vaccinated,48,1660,1938165,2.48,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202130,female,unknown,2372,98196,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202130,male,fully_vaccinated,66,393,2164398,3.05,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202130,male,partially_vaccinated,12,262,177251,6.77,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202130,male,not_vaccinated,61,2022,1980318,3.08,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202130,male,unknown,2597,98269,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202130,unknown,fully_vaccinated,0,1,1292,0,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202130,unknown,partially_vaccinated,0,0,240,0,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202130,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202130,unknown,unknown,11,67,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202131,female,fully_vaccinated,116,622,2316248,5.01,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202131,female,partially_vaccinated,17,300,159570,10.65,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202131,female,not_vaccinated,96,1756,1911570,5.02,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202131,female,unknown,3459,101655,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202131,male,fully_vaccinated,113,506,2208842,5.12,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202131,male,partially_vaccinated,13,275,160827,8.08,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202131,male,not_vaccinated,90,2112,1952298,4.61,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202131,male,unknown,3729,101998,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202131,unknown,fully_vaccinated,0,1,1338,0,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202131,unknown,partially_vaccinated,0,0,210,0,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202131,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202131,unknown,unknown,1,68,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202132,female,fully_vaccinated,198,820,2354195,8.41,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202132,female,partially_vaccinated,23,323,152993,15.03,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202132,female,not_vaccinated,179,1935,1880200,9.52,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202132,female,unknown,6615,108270,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202132,male,fully_vaccinated,151,657,2248004,6.72,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202132,male,partially_vaccinated,24,299,153859,15.6,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202132,male,not_vaccinated,188,2300,1920104,9.79,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202132,male,unknown,6825,108823,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202132,unknown,fully_vaccinated,0,1,1370,0,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202132,unknown,partially_vaccinated,0,0,203,0,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202132,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202132,unknown,unknown,7,75,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202133,female,fully_vaccinated,242,1062,2391904,10.12,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202133,female,partially_vaccinated,33,356,151924,21.72,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202133,female,not_vaccinated,198,2133,1843560,10.74,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202133,female,unknown,8586,116856,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202133,male,fully_vaccinated,190,847,2287026,8.31,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202133,male,partially_vaccinated,45,344,151721,29.66,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202133,male,not_vaccinated,220,2520,1883220,11.68,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202133,male,unknown,8498,117321,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202133,unknown,fully_vaccinated,0,1,1399,0,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202133,unknown,partially_vaccinated,0,0,208,0,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202133,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202133,unknown,unknown,3,78,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202134,female,fully_vaccinated,198,1260,2428735,8.15,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202134,female,partially_vaccinated,30,386,162089,18.51,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202134,female,not_vaccinated,156,2289,1796564,8.68,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202134,female,unknown,8559,125415,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202134,male,fully_vaccinated,180,1027,2325133,7.74,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202134,male,partially_vaccinated,29,373,159911,18.14,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202134,male,not_vaccinated,224,2744,1836923,12.19,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202134,male,unknown,8544,125865,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202134,unknown,fully_vaccinated,1,2,1433,69.78,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202134,unknown,partially_vaccinated,0,0,212,0,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202134,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202134,unknown,unknown,2,80,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202135,female,fully_vaccinated,214,1474,2459101,8.7,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202135,female,partially_vaccinated,22,408,183380,12,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202135,female,not_vaccinated,145,2434,1744907,8.31,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202135,female,unknown,9159,134574,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202135,male,fully_vaccinated,184,1211,2356606,7.81,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202135,male,partially_vaccinated,30,403,179811,16.68,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202135,male,not_vaccinated,157,2901,1785550,8.79,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202135,male,unknown,8911,134776,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202135,unknown,fully_vaccinated,1,3,1457,68.63,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202135,unknown,partially_vaccinated,0,0,224,0,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202135,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202135,unknown,unknown,8,88,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202136,female,fully_vaccinated,193,1667,2494946,7.74,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202136,female,partially_vaccinated,22,430,212458,10.35,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202136,female,not_vaccinated,138,2572,1679984,8.21,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202136,female,unknown,8764,143338,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202136,male,fully_vaccinated,169,1380,2393236,7.06,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202136,male,partially_vaccinated,28,431,211817,13.22,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202136,male,not_vaccinated,125,3026,1716914,7.28,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202136,male,unknown,8743,143519,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202136,unknown,fully_vaccinated,0,3,1483,0,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202136,unknown,partially_vaccinated,0,0,255,0,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202136,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202136,unknown,unknown,7,95,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202137,female,fully_vaccinated,128,1795,2539048,5.04,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202137,female,partially_vaccinated,28,458,240394,11.65,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202137,female,not_vaccinated,84,2656,1607946,5.22,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202137,female,unknown,6181,149519,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202137,male,fully_vaccinated,131,1511,2437773,5.37,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202137,male,partially_vaccinated,22,453,245847,8.95,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202137,male,not_vaccinated,112,3138,1638347,6.84,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202137,male,unknown,6058,149577,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202137,unknown,fully_vaccinated,0,3,1522,0,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202137,unknown,partially_vaccinated,0,0,305,0,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202137,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202137,unknown,unknown,5,100,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202138,female,fully_vaccinated,123,1918,2587435,4.75,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202138,female,partially_vaccinated,14,472,245436,5.7,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202138,female,not_vaccinated,69,2725,1554517,4.44,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202138,female,unknown,4480,153999,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202138,male,fully_vaccinated,102,1613,2485953,4.1,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202138,male,partially_vaccinated,17,470,255673,6.65,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202138,male,not_vaccinated,75,3213,1580341,4.75,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202138,male,unknown,4463,154040,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202138,unknown,fully_vaccinated,0,3,1563,0,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202138,unknown,partially_vaccinated,0,0,316,0,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202138,unknown,not_vaccinated,1,1,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202138,unknown,unknown,4,104,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202139,female,fully_vaccinated,113,2031,2637782,4.28,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202139,female,partially_vaccinated,11,483,230028,4.78,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202139,female,not_vaccinated,52,2777,1519578,3.42,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202139,female,unknown,3818,157817,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202139,male,fully_vaccinated,80,1693,2536056,3.15,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202139,male,partially_vaccinated,14,484,242051,5.78,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202139,male,not_vaccinated,46,3259,1543860,2.98,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202139,male,unknown,3506,157546,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202139,unknown,fully_vaccinated,0,3,1593,0,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202139,unknown,partially_vaccinated,0,0,321,0,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202139,unknown,not_vaccinated,0,1,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202139,unknown,unknown,1,105,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202140,female,fully_vaccinated,122,2153,2695081,4.53,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
202140,female,partially_vaccinated,2,485,198299,1.01,NA,CHFL,COVID19Cases,vaccine,all,intermediate,2021-11-03_07-53-32
