date,sex,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,geoRegion,type,type_variant,vaccine,data_completeness,version
202115,female,unknown,10,260,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202115,male,fully_vaccinated,1,6,342480,0.29,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202115,male,partially_vaccinated,2,35,259378,0.77,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202115,male,not_vaccinated,15,247,3720109,0.4,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202115,male,unknown,9,284,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202115,unknown,fully_vaccinated,0,0,129,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202115,unknown,partially_vaccinated,0,0,111,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202115,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202115,unknown,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202116,female,fully_vaccinated,2,12,504268,0.4,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202116,female,partially_vaccinated,0,33,381633,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202116,female,not_vaccinated,12,191,3501487,0.34,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202116,female,unknown,6,266,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202116,male,fully_vaccinated,3,9,393461,0.76,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202116,male,partially_vaccinated,0,35,331372,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202116,male,not_vaccinated,18,265,3597134,0.5,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202116,male,unknown,13,297,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202116,unknown,fully_vaccinated,0,0,143,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202116,unknown,partially_vaccinated,0,0,157,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202116,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202116,unknown,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202117,female,fully_vaccinated,1,13,563271,0.18,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202117,female,partially_vaccinated,0,33,473598,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202117,female,not_vaccinated,15,206,3350519,0.45,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202117,female,unknown,11,277,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202117,male,fully_vaccinated,3,12,442746,0.68,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202117,male,partially_vaccinated,3,38,418138,0.72,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202117,male,not_vaccinated,23,288,3461083,0.66,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202117,male,unknown,13,310,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202117,unknown,fully_vaccinated,0,0,157,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202117,unknown,partially_vaccinated,0,0,208,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202117,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202117,unknown,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202118,female,fully_vaccinated,1,14,636802,0.16,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202118,female,partially_vaccinated,0,33,570734,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202118,female,not_vaccinated,8,214,3179852,0.25,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202118,female,unknown,10,287,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202118,male,fully_vaccinated,2,14,506186,0.4,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202118,male,partially_vaccinated,0,38,508998,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202118,male,not_vaccinated,13,301,3306783,0.39,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202118,male,unknown,7,317,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202118,unknown,fully_vaccinated,0,0,185,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202118,unknown,partially_vaccinated,0,0,278,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202118,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202118,unknown,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202119,female,fully_vaccinated,0,14,738495,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202119,female,partially_vaccinated,0,33,612760,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202119,female,not_vaccinated,8,222,3036133,0.26,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202119,female,unknown,4,291,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202119,male,fully_vaccinated,2,16,595921,0.34,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202119,male,partially_vaccinated,1,39,563089,0.18,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202119,male,not_vaccinated,10,311,3162957,0.32,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202119,male,unknown,5,322,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202119,unknown,fully_vaccinated,0,0,221,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202119,unknown,partially_vaccinated,0,0,314,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202119,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202119,unknown,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202120,female,fully_vaccinated,2,16,878514,0.23,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202120,female,partially_vaccinated,0,33,631329,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202120,female,not_vaccinated,9,231,2877545,0.31,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202120,female,unknown,2,293,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202120,male,fully_vaccinated,0,16,721209,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202120,male,partially_vaccinated,0,39,598114,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202120,male,not_vaccinated,14,325,3002644,0.47,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202120,male,unknown,6,328,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202120,unknown,fully_vaccinated,0,0,276,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202120,unknown,partially_vaccinated,0,0,331,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202120,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202120,unknown,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202121,female,fully_vaccinated,0,16,1023075,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202121,female,partially_vaccinated,0,33,628172,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202121,female,not_vaccinated,5,236,2736141,0.18,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202121,female,unknown,4,297,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202121,male,fully_vaccinated,2,18,851884,0.23,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202121,male,partially_vaccinated,0,39,620377,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202121,male,not_vaccinated,5,330,2849706,0.18,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202121,male,unknown,3,331,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202121,unknown,fully_vaccinated,0,0,341,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202121,unknown,partially_vaccinated,0,0,361,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202121,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202121,unknown,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202122,female,fully_vaccinated,3,19,1187505,0.25,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202122,female,partially_vaccinated,0,33,626235,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202122,female,not_vaccinated,9,245,2573648,0.35,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202122,female,unknown,2,299,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202122,male,fully_vaccinated,1,19,1000607,0.1,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202122,male,partially_vaccinated,0,39,648681,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202122,male,not_vaccinated,7,337,2672679,0.26,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
202122,male,unknown,2,333,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-03_07-53-32
